R_toa(555)  R_toa(659)  R_toa(865)  R_toa(1375)  R_toa(1610)  R_toa(2250)  
  2.39744423E-02   8.83730024E-03   2.70079234E-03   1.10427680E-04   2.69244390E-04   9.73019119E-05 
  2.00088743E-02   1.20156196E-02   2.11745035E-03   5.83157294E-05   1.30589371E-04   3.98434113E-05 
  2.62583408E-02   1.35880906E-02   6.63971078E-03   1.17592372E-04   8.39529576E-04   1.31340504E-04 
  4.57859397E-02   3.11029362E-02   1.84754985E-02   8.11170930E-05   4.59424400E-03   2.61986752E-03 
  2.82788391E-02   1.73331016E-02   9.75247581E-03   8.40265533E-05   2.43408412E-03   1.35838954E-03 
  2.82037503E-02   1.51058253E-02   7.05772004E-03   1.56472891E-04   9.58811108E-04   2.75190528E-04 
  1.63612563E-02   6.71733364E-03   2.19833726E-03   1.00915994E-04   3.62515577E-04   1.82435101E-04 
  1.54082620E-02   7.38783211E-03   2.64362524E-03   1.08646883E-04   2.41632779E-04   6.34218559E-05 
  2.42511517E-02   1.64861261E-02   8.99159600E-03   7.17145126E-05   1.18035322E-03   4.34620140E-04 
  3.10598047E-02   1.11945590E-02   2.68926409E-03   1.03965841E-04   2.29961908E-04   8.26885965E-05 
  2.77799688E-02   1.27275452E-02   4.45431641E-03   1.76740086E-04   3.95848724E-04   1.08091453E-04 
  1.75500586E-02   8.32533324E-03   2.89896364E-03   1.37754409E-04   2.35117975E-04   5.69262404E-05 
  5.23197870E-02   3.28230440E-02   2.02537124E-02   1.26636280E-04   4.70906923E-03   2.04548623E-03 
  4.26959569E-02   4.40106894E-02   1.10120802E-02   6.44957784E-05   1.64055022E-03   1.18006383E-03 
  1.97777551E-02   1.25337962E-02   6.82382309E-03   6.65325903E-05   1.62700461E-03   9.50648251E-04 
  1.30435037E-02   6.14956705E-03   2.13402646E-03   1.00626198E-04   2.11107182E-04   7.10514646E-05 
  3.24873653E-02   1.77788855E-02   9.32682424E-03   1.92202553E-04   3.24446339E-03   1.65421194E-03 
  2.00290629E-02   8.60247960E-03   2.88550574E-03   1.37594990E-04   3.37674684E-04   1.40950263E-04 
  1.49649997E-02   5.87715573E-03   1.86024974E-03   8.24149049E-05   1.62170291E-04   4.44983142E-05 
  1.50951551E-02   6.43215441E-03   2.15129045E-03   1.10585759E-04   2.40521973E-04   9.11161586E-05 
  4.16457861E-02   3.48101133E-02   7.67640941E-03   7.53256557E-05   1.47840617E-03   1.13848684E-03 
  3.50125905E-02   3.30368324E-02   8.33818748E-03   9.85931523E-05   1.07033532E-03   4.50501185E-04 
  1.23260060E-02   5.32166437E-03   1.81514245E-03   7.25635244E-05   2.17708215E-04   1.02399086E-04 
  1.63459123E-02   6.97551018E-03   2.40696021E-03   1.08700631E-04   2.20154320E-04   5.15880249E-05 
  3.77325201E-02   2.91024336E-02   2.06250208E-02   6.44839671E-05   7.52091625E-03   5.67712832E-03 
  2.30260880E-02   1.21003887E-02   2.19822057E-03   5.95854781E-05   1.80087348E-04   8.12603251E-05 
  4.11640093E-02   2.58368599E-02   1.50016622E-02   1.34055751E-04   2.93741900E-03   6.96322465E-04 
  4.10364524E-02   2.73597429E-02   1.48572079E-02   8.26577364E-05   1.67361317E-03   5.35669957E-04 
  3.32371242E-02   2.11562586E-02   1.24958304E-02   8.96467800E-05   4.59766134E-03   2.86309068E-03 
  1.85688000E-02   8.54398700E-03   2.97669664E-03   1.17211807E-04   2.32886004E-04   5.62884891E-05 
  2.06823825E-02   1.30206143E-02   8.28578000E-03   6.44472791E-05   3.77060443E-03   2.61194103E-03 
  1.27608083E-02   5.92156795E-03   1.95600357E-03   7.68113654E-05   1.67935044E-04   5.00562998E-05 
  1.75890036E-02   6.92641219E-03   1.90052437E-03   6.97643145E-05   2.59724697E-04   1.42442539E-04 
  1.58788653E-02   6.27273800E-03   1.98644384E-03   1.00243159E-04   1.63920612E-04   4.36107550E-05 
  1.25831904E-02   5.50282864E-03   1.86150231E-03   7.90535154E-05   1.81387126E-04   7.19924781E-05 
  3.76239864E-02   1.82632998E-02   4.00324742E-03   1.46904510E-04   3.06384736E-04   9.20899352E-05 
  4.38754571E-02   2.54330235E-02   1.11583418E-02   1.48075692E-04   1.58455738E-03   3.83903748E-04 
  1.86139959E-02   6.91855047E-03   2.27302785E-03   8.72159882E-05   2.09963922E-04   4.47144220E-05 
  1.67294805E-02   8.58004911E-03   4.38218099E-03   7.93540744E-05   1.24770260E-03   5.76348658E-04 
  2.24518397E-02   1.63325468E-02   3.83819764E-03   9.59766511E-05   4.08175396E-04   1.41937033E-04 
  1.60041734E-02   6.06278933E-03   1.73843893E-03   7.10421604E-05   1.76622218E-04   7.00465343E-05 
  2.10467153E-02   1.55243844E-02   1.17291023E-02   7.83049359E-05   5.74657710E-03   3.36768158E-03 
  3.20667547E-02   1.76721860E-02   8.37321487E-03   1.83967707E-04   2.22183572E-03   1.24390948E-03 
  1.10043404E-02   5.18267460E-03   2.28785114E-03   5.00180591E-05   6.29892969E-04   4.07947592E-04 
  3.29134250E-02   1.39508156E-02   3.39286970E-03   1.38660050E-04   2.46730552E-04   6.33769481E-05 
  1.07631223E-02   4.84924146E-03   1.71759635E-03   7.21558383E-05   2.11095469E-04   8.99955092E-05 
  1.36536420E-02   5.20516549E-03   1.66090179E-03   5.76318925E-05   1.95469071E-04   9.34171521E-05 
  3.85121622E-02   2.10724656E-02   4.19546764E-03   1.10095067E-04   3.59264783E-04   9.25373049E-05 
  2.73953150E-02   1.09979756E-02   2.83962554E-03   1.10585400E-04   2.31228949E-04   6.43635810E-05 
  9.28743032E-03   4.26817885E-03   1.51795670E-03   6.79315191E-05   1.68546931E-04   6.66023549E-05 
  2.17995412E-02   8.46873838E-03   2.66573142E-03   1.09939796E-04   2.32672739E-04   6.81326215E-05 
  1.58671018E-02   7.75044547E-03   3.18412694E-03   1.04704030E-04   4.82883464E-04   1.95688596E-04 
  1.88231677E-02   1.13236825E-02   4.27908360E-03   6.91986955E-05   5.97237773E-04   1.19481706E-04 
  2.51380922E-02   9.59079236E-03   2.91938113E-03   1.26927150E-04   3.59094035E-04   1.35107177E-04 
  7.72256233E-02   7.20211498E-02   5.96301432E-02   1.21431892E-04   1.23149008E-02   5.30606996E-03 
  2.45605783E-02   8.89467854E-03   2.64177264E-03   9.14771031E-05   2.58595189E-04   7.15964527E-05 
  2.45734329E-02   1.26712186E-02   5.72369832E-03   1.30223374E-04   7.01227458E-04   1.80450571E-04 
  1.24047641E-02   6.35562921E-03   2.43510408E-03   5.17551780E-05   2.15668130E-04   4.65298540E-05 
  3.69990822E-02   2.47249706E-02   1.39831326E-02   9.19407929E-05   1.85912240E-03   5.43926903E-04 
  3.84628331E-02   3.62264393E-02   6.39041083E-03   6.06015076E-05   3.16107443E-04   1.38797248E-04 
  2.92035217E-02   1.25673165E-02   3.44352763E-03   1.31268006E-04   3.15587912E-04   7.82938999E-05 
  2.86749321E-02   1.66521029E-02   8.56410102E-03   1.64662760E-04   1.94357732E-03   8.17183031E-04 
  2.00603192E-02   6.39379524E-03   1.73118030E-03   8.12488509E-05   1.34006517E-04   3.32638095E-05 
  1.59498442E-02   8.60294677E-03   4.64119436E-03   6.00131677E-05   1.09051227E-03   5.06110927E-04 
  4.36593457E-02   3.15936558E-02   1.93708680E-02   1.15769468E-04   3.42954337E-03   1.43577254E-03 
  2.11659626E-02   1.40688134E-02   1.17101903E-02   6.12009762E-05   1.09606628E-02   9.27741685E-03 
  4.14131867E-02   3.18079250E-02   2.11394721E-02   1.49800520E-04   9.03217296E-03   5.52334204E-03 
  1.51876246E-02   6.32383825E-03   2.03182911E-03   1.06910751E-04   1.92888946E-04   6.50310092E-05 
  3.91022868E-02   2.44694145E-02   1.47307778E-02   1.01889192E-04   4.07627068E-03   1.90843128E-03 
  2.59939335E-02   1.51210278E-02   8.18418290E-03   1.18672841E-04   2.20037347E-03   1.26758001E-03 
  1.98198881E-02   8.23432625E-03   2.71325524E-03   1.04319399E-04   2.41222117E-04   7.27469637E-05 
  2.10485339E-02   1.02561652E-02   4.03780142E-03   8.62091867E-05   6.31320097E-04   2.20572051E-04 
  2.09353858E-02   1.06398423E-02   5.22062949E-03   7.55922799E-05   2.54509294E-03   2.10214379E-03 
  2.33078504E-02   9.55832630E-03   2.96565947E-03   6.45663756E-05   4.56234677E-04   1.51479078E-04 
  5.00471088E-02   3.35387540E-02   6.55852514E-03   1.10195490E-04   6.27885549E-04   1.48982094E-04 
  2.28623872E-02   1.46848730E-02   5.35204097E-03   5.25635620E-05   1.23668995E-03   7.43940120E-04 
  2.77727062E-02   1.52387588E-02   3.04640424E-03   9.87075424E-05   3.20510889E-04   1.32504886E-04 
  2.85937355E-02   1.13103850E-02   3.28344560E-03   1.22442547E-04   4.43504856E-04   2.06328212E-04 
  3.41745088E-02   1.51777543E-02   6.30009881E-03   1.04038139E-04   1.01293694E-03   3.44832098E-04 
  2.59966376E-02   1.48080947E-02   3.86636081E-03   1.08192107E-04   2.82705059E-04   7.43834526E-05 
  3.38829935E-02   2.20376992E-02   1.25284499E-02   6.15383757E-05   3.33378505E-03   2.15931044E-03 
  1.51680844E-02   6.56708191E-03   2.22452083E-03   6.55873546E-05   3.41330143E-04   1.86187419E-04 
  1.81429161E-02   7.38895892E-03   2.35856218E-03   8.68905252E-05   2.28905828E-04   6.08770415E-05 
  3.36844838E-02   1.33996362E-02   2.83538471E-03   1.08164587E-04   2.24711860E-04   6.53314330E-05 
  2.29734007E-02   1.32630388E-02   6.58536561E-03   1.07949726E-04   8.63835985E-04   1.97747974E-04 
  1.51400818E-02   6.69390047E-03   2.43079520E-03   1.03893820E-04   3.25450823E-04   1.19043202E-04 
  3.44856648E-02   1.46649121E-02   4.39710349E-03   7.02412931E-05   1.03802953E-03   6.34773411E-04 
  8.97145389E-02   8.22325075E-02   6.78850774E-02   1.31017657E-04   2.83760643E-02   2.01381768E-02 
  1.39346477E-02   6.20153262E-03   2.14929252E-03   8.61205265E-05   2.27918968E-04   8.27837369E-05 
  1.79430703E-02   7.70957852E-03   2.61616371E-03   1.08361624E-04   2.35885085E-04   7.50859618E-05 
  1.75304365E-02   7.70504896E-03   2.62553472E-03   1.29874208E-04   2.54843061E-04   7.23192760E-05 
  1.50706330E-02   7.67324012E-03   2.80517736E-03   1.04434268E-04   2.36845985E-04   6.86762115E-05 
  2.07008341E-02   1.01564765E-02   3.65048710E-03   1.26307466E-04   3.42689419E-04   9.48820702E-05 
  1.92087919E-02   9.79035887E-03   3.55434413E-03   1.16434465E-04   6.71757940E-04   2.81288495E-04 
  2.58740781E-02   1.46738097E-02   7.05003099E-03   8.13048499E-05   9.42215145E-04   2.21482036E-04 
  2.32583014E-02   1.29623964E-02   5.68076464E-03   9.84998735E-05   4.53058344E-04   9.55778623E-05 
  6.02655946E-02   4.36812409E-02   2.95518730E-02   1.61585673E-04   7.30078816E-03   2.91794165E-03 
  1.68595597E-02   7.47691954E-03   2.81776754E-03   9.66210778E-05   3.52459731E-04   1.01652011E-04 
  4.35272044E-02   3.29200325E-02   2.01845123E-02   7.24629572E-05   2.23426580E-03   3.67462386E-04 
  4.31090187E-02   2.94287644E-02   1.89273471E-02   1.01934815E-04   5.01005253E-03   2.06414332E-03 
  1.60333140E-02   7.09231329E-03   2.91674301E-03   8.87007516E-05   5.69469023E-04   2.26663450E-04 
  3.18390862E-02   1.65357444E-02   9.08253211E-03   1.03828110E-04   4.15418824E-03   2.88747393E-03 
  1.38716494E-02   7.11445894E-03   3.65020908E-03   6.42580255E-05   1.26665686E-03   8.46414719E-04 
  2.48394230E-02   1.34177164E-02   5.19876543E-03   1.57069336E-04   6.52223778E-04   2.54964823E-04 
  2.21973232E-02   1.19013165E-02   4.73891718E-03   1.04364792E-04   5.58765966E-04   1.35366550E-04 
  3.03458558E-02   1.54351049E-02   6.95751979E-03   1.79805663E-04   1.90041975E-03   1.06862583E-03 
  1.26802199E-02   4.71025288E-03   1.37351255E-03   5.36854916E-05   1.18071349E-04   3.56467668E-05 
  2.25474987E-02   1.45800972E-02   8.37276337E-03   7.79124431E-05   1.95241044E-03   9.08934467E-04 
  3.19744734E-02   1.10249442E-02   2.33430061E-03   8.11013987E-05   2.58151026E-04   1.27206748E-04 
  1.81210851E-02   8.31921015E-03   3.09760013E-03   1.12597118E-04   3.06126654E-04   7.15684412E-05 
  2.10172935E-02   1.13736140E-02   4.44905513E-03   1.55159482E-04   4.49519308E-04   1.29179579E-04 
  1.98404470E-02   9.64276572E-03   3.50995565E-03   8.12477824E-05   5.73919329E-04   2.91016650E-04 
  2.39867679E-02   1.07678214E-02   5.53281261E-03   7.52527700E-05   3.38515479E-03   2.71365494E-03 
  3.69218486E-02   1.88567080E-02   1.02218946E-02   1.32681099E-04   5.64853211E-03   3.86984318E-03 
  1.57712623E-02   6.37636431E-03   2.08216207E-03   1.07960482E-04   2.75682115E-04   1.50549856E-04 
  3.43278864E-02   2.55835020E-02   1.54927955E-02   7.39990616E-05   3.70971717E-03   2.42348305E-03 
  2.48806421E-02   1.06946867E-02   4.66155831E-03   8.56540743E-05   8.13259651E-04   2.93098065E-04 
  3.09688023E-02   1.75859792E-02   9.33638375E-03   1.09438057E-04   2.41274715E-03   1.30404796E-03 
  3.46770413E-02   2.65089271E-02   1.80801908E-02   5.61024097E-05   6.74989338E-03   4.63742413E-03 
  7.65516394E-02   6.61935524E-02   5.61492847E-02   9.70613196E-05   3.99239456E-02   3.12975278E-02 
  2.02680155E-02   9.78323934E-03   4.04084431E-03   6.71300517E-05   1.14877885E-03   7.55116697E-04 
  2.59979606E-02   1.74215265E-02   1.21418601E-02   1.03397417E-04   8.05518424E-03   5.92427956E-03 
  3.25996479E-02   1.86852425E-02   3.53441960E-03   1.20824986E-04   2.19279322E-04   5.72748378E-05 
  1.39802522E-02   6.69501545E-03   2.62038143E-03   1.05698121E-04   4.10925293E-04   1.82750276E-04 
  2.91656929E-02   1.59606916E-02   2.67627455E-03   8.95252613E-05   1.83271500E-04   6.21755366E-05 
  4.19415896E-02   2.16148047E-02   7.55097405E-03   7.52317835E-05   1.06452931E-03   3.76804988E-04 
  1.57397684E-02   8.33772756E-03   3.74562341E-03   8.07235796E-05   6.04916302E-04   2.69317544E-04 
  1.76864858E-02   6.29271126E-03   1.80960704E-03   8.74826765E-05   2.14067732E-04   1.08524013E-04 
  1.72745002E-02   7.56795206E-03   2.15960295E-03   1.03105490E-04   2.30156958E-04   9.17200847E-05 
  2.93303449E-02   1.88492763E-02   1.10392633E-02   1.11752127E-04   2.64542959E-03   1.08652945E-03 
  1.91985117E-02   6.80043676E-03   1.84138496E-03   8.51368098E-05   1.93917332E-04   8.38251193E-05 
  2.26626771E-02   8.15449515E-03   2.42931535E-03   1.14007505E-04   2.03091070E-04   5.40272978E-05 
  2.02691091E-02   9.91487782E-03   3.94509900E-03   9.47755255E-05   8.49755992E-04   4.46512640E-04 
  2.60755906E-02   1.45414768E-02   7.50930777E-03   1.04895621E-04   1.79045199E-03   8.43949959E-04 
  2.37414837E-02   8.90418895E-03   2.71156248E-03   1.18718857E-04   2.37023149E-04   7.22062371E-05 
  4.19344878E-02   2.59775478E-02   1.47893687E-02   1.50431046E-04   1.98538644E-03   3.07048326E-04 
  1.68316015E-02   7.32832057E-03   2.41230069E-03   1.20437928E-04   1.98402470E-04   5.10920414E-05 
  2.27486453E-02   1.01493293E-02   2.14902801E-03   8.29250967E-05   1.79748361E-04   7.49040338E-05 
  1.51388248E-02   7.49547158E-03   3.42174146E-03   9.20550284E-05   1.18755886E-03   8.43599307E-04 
  1.76202839E-02   7.99321399E-03   3.22181050E-03   8.14993986E-05   4.31621447E-04   1.69366482E-04 
  2.57106544E-02   9.97367254E-03   3.36892768E-03   1.02284594E-04   8.11364022E-04   4.19782958E-04 
  1.64608348E-02   6.72674842E-03   2.20976183E-03   1.08767791E-04   3.05446192E-04   1.34122764E-04 
  3.30283644E-02   2.13791715E-02   1.44656864E-02   9.76888422E-05   7.88988904E-03   5.26741254E-03 
  1.12709424E-02   4.81523363E-03   1.62569329E-03   6.45670155E-05   2.63253066E-04   1.49129050E-04 
  1.71065559E-02   8.04950413E-03   2.85657796E-03   1.28531288E-04   3.01926231E-04   9.07873729E-05 
  2.83415593E-02   1.26562907E-02   4.58874130E-03   1.21393368E-04   9.09840134E-04   4.44345469E-04 
  9.72302108E-03   4.16361955E-03   1.35376712E-03   5.01133612E-05   1.25289150E-04   3.86415226E-05 
  2.76557108E-02   1.19692932E-02   3.77953071E-03   9.20997056E-05   5.45849281E-04   2.05789974E-04 
  2.82486254E-02   1.09804995E-02   2.69347221E-03   9.29460647E-05   2.34234513E-04   6.88022898E-05 
  1.42284221E-02   7.17920145E-03   3.11687664E-03   9.92977247E-05   7.74713607E-04   4.55161157E-04 
  3.44468574E-02   2.31391557E-02   1.35189486E-02   1.07806610E-04   2.37183921E-03   7.67546572E-04 
  2.02825770E-02   7.65448055E-03   3.03494893E-03   7.22603979E-05   1.51690832E-03   1.23435314E-03 
  1.89188439E-02   8.44421494E-03   3.34755083E-03   1.06758631E-04   5.18065032E-04   2.11420806E-04 
  2.04238744E-02   1.02468910E-02   4.69746012E-03   1.21451891E-04   1.04812456E-03   5.36251868E-04 
  2.13076057E-02   9.21933432E-03   3.02169892E-03   1.46624002E-04   2.59003298E-04   7.51392637E-05 
  2.19203400E-02   1.08556368E-02   4.34577946E-03   6.69660245E-05   5.22533148E-04   1.94933623E-04 
  1.47542332E-02   6.30136053E-03   2.11313511E-03   9.04674299E-05   2.35519383E-04   8.76786677E-05 
  2.20393576E-02   9.76512188E-03   3.26248196E-03   1.29892606E-04   2.93781210E-04   1.02695318E-04 
  2.94136897E-02   1.41679457E-02   3.00377541E-03   9.86398587E-05   2.19161200E-04   6.47141425E-05 
  4.02242630E-02   3.10491159E-02   2.01279879E-02   1.15084430E-04   2.43411668E-03   5.20871532E-04 
  2.96493707E-02   1.83275567E-02   9.43098669E-03   1.07406888E-04   1.11499484E-03   2.17130639E-04 
  1.95869540E-02   1.13677373E-02   6.73537366E-03   7.67988958E-05   2.85962298E-03   2.02275017E-03 
  2.52636746E-02   1.02160157E-02   2.38284321E-03   1.05886896E-04   1.73077306E-04   5.05133022E-05 
  1.17866880E-02   6.24867339E-03   2.65572501E-03   6.78356243E-05   5.31854230E-04   2.13174738E-04 
  2.35016265E-02   1.08040383E-02   3.69864811E-03   1.39248387E-04   3.15765494E-04   8.28774322E-05 
  4.80667150E-02   3.16170126E-02   2.15628632E-02   1.18862797E-04   7.74189730E-03   3.89499101E-03 
  1.50920730E-02   6.27429548E-03   2.11108865E-03   8.95047279E-05   2.27889233E-04   8.51814918E-05 
  3.59835813E-02   1.78624298E-02   3.94011502E-03   1.09630938E-04   3.15950664E-04   8.98836013E-05 
  2.30396166E-02   9.14427720E-03   2.27848820E-03   8.29643997E-05   2.80308214E-04   1.33457492E-04 
  1.76027475E-02   1.11996120E-02   2.89074611E-03   9.15953630E-05   2.59817019E-04   1.15113523E-04 
  2.98154965E-02   1.42482674E-02   4.58112806E-03   8.71678613E-05   6.09285106E-04   1.66481667E-04 
  2.39744121E-02   9.77156478E-03   3.08441744E-03   8.08501343E-05   2.25905563E-04   4.91203987E-05 
  1.61982964E-02   8.24384265E-03   1.95549056E-03   7.64024089E-05   1.41955297E-04   4.38624110E-05 
  2.88598396E-02   1.70457217E-02   9.03926649E-03   1.39548255E-04   1.99453941E-03   6.80689676E-04 
  2.53406050E-02   1.23926925E-02   3.12829956E-03   9.97331977E-05   3.09240610E-04   9.11767375E-05 
  2.25013677E-02   1.03747947E-02   3.17609679E-03   1.17576125E-04   5.74394396E-04   3.20740185E-04 
  2.29513599E-02   1.27948319E-02   6.15813809E-03   1.12890425E-04   1.15196537E-03   4.36620501E-04 
  1.57724636E-02   6.67956927E-03   2.02702123E-03   7.69321680E-05   1.74341112E-04   3.77533176E-05 
  3.23702609E-02   1.96827952E-02   1.07842664E-02   1.17835223E-04   1.99191731E-03   6.82123300E-04 
  8.74156130E-03   3.87530548E-03   1.28655272E-03   5.69017663E-05   1.05573755E-04   2.77670417E-05 
  2.45795069E-02   9.30604392E-03   2.17495250E-03   8.66243922E-05   1.63493856E-04   3.93858702E-05 
  3.98937486E-02   2.26178927E-02   9.23522109E-03   9.39622116E-05   3.80025184E-03   2.77452634E-03 
  4.46315498E-02   3.09466821E-02   2.14037661E-02   1.15251895E-04   8.08669338E-03   4.42826023E-03 
  3.32301196E-02   1.94688107E-02   8.47302929E-03   7.44974621E-05   2.26511323E-03   1.32750706E-03 
  2.53555427E-02   1.33716123E-02   5.90134719E-03   6.75710954E-05   2.14492040E-03   1.30658995E-03 
  1.50070969E-02   6.25044319E-03   1.72495592E-03   6.57576547E-05   2.15050789E-04   1.05134858E-04 
  2.36860965E-02   1.29848506E-02   7.90359999E-03   9.32629079E-05   5.43400985E-03   4.16877006E-03 
  1.67496539E-02   7.89534169E-03   3.04367447E-03   1.01964453E-04   5.15249204E-04   2.56583597E-04 
