t(555)  t(659)  t(865)  t(1375)  t(1610)  t(2250)  
  8.31185484E-01   9.00443612E-01   9.58920005E-01   9.90950643E-01   9.94608300E-01   9.97952568E-01 
  8.78737277E-01   9.34352495E-01   9.75405152E-01   9.93704605E-01   9.95716796E-01   9.97539152E-01 
  8.66268135E-01   9.24721129E-01   9.69568130E-01   9.91211498E-01   9.93569808E-01   9.95867334E-01 
  7.84949746E-01   8.53898405E-01   9.21391509E-01   9.77373889E-01   9.86431398E-01   9.94417494E-01 
  8.99346416E-01   9.45287923E-01   9.78927698E-01   9.93501950E-01   9.95001004E-01   9.96511731E-01 
  5.10007219E-01   5.69506435E-01   6.20335350E-01   6.37993089E-01   6.43826132E-01   6.58904484E-01 
  8.91819731E-01   9.34845962E-01   9.68540718E-01   9.90418282E-01   9.93397927E-01   9.96232365E-01 
  7.65713431E-01   8.29308478E-01   8.93405447E-01   9.52971633E-01   9.64762588E-01   9.78512303E-01 
  8.98427057E-01   9.44911197E-01   9.79395211E-01   9.95903657E-01   9.97576155E-01   9.93548166E-01 
  8.81801902E-01   9.36971531E-01   9.77250513E-01   9.95888797E-01   9.97242531E-01   9.98796186E-01 
  8.65551148E-01   9.14414413E-01   9.51451534E-01   9.77577363E-01   9.81807906E-01   9.87138775E-01 
  8.36547920E-01   8.84226632E-01   9.28879690E-01   9.58567870E-01   9.64189217E-01   9.71143496E-01 
  8.87363828E-01   9.37189824E-01   9.75267635E-01   9.92849082E-01   9.95142436E-01   9.98181804E-01 
  8.32962940E-01   9.08816402E-01   9.66387522E-01   9.93825760E-01   9.96498016E-01   9.98835712E-01 
  9.15749778E-01   9.52440577E-01   9.80106072E-01   9.95199983E-01   9.96883244E-01   9.98430482E-01 
  8.89210218E-01   9.32344009E-01   9.66637357E-01   9.86966869E-01   9.90492062E-01   9.95208668E-01 
  8.92726215E-01   9.39327471E-01   9.73787784E-01   9.90591314E-01   9.92738723E-01   9.95410852E-01 
  8.07762302E-01   8.68538345E-01   9.26741010E-01   9.74635110E-01   9.82547746E-01   9.89783424E-01 
  8.87178620E-01   9.37286630E-01   9.74570140E-01   9.94284431E-01   9.96468887E-01   9.98388576E-01 
  8.25710412E-01   8.81333240E-01   9.24034321E-01   9.42714321E-01   9.47607039E-01   9.56297620E-01 
  8.49469837E-01   9.10932050E-01   9.60864092E-01   9.89566943E-01   9.93403488E-01   9.96789287E-01 
  9.01002678E-01   9.46669169E-01   9.80774939E-01   9.95719423E-01   9.97194154E-01   9.98850578E-01 
  8.87155520E-01   9.37449743E-01   9.74923636E-01   9.93513413E-01   9.95632845E-01   9.97634859E-01 
  8.95194151E-01   9.39442703E-01   9.69970322E-01   9.89578022E-01   9.93002184E-01   9.97075055E-01 
  9.05143350E-01   9.49994795E-01   9.81460710E-01   9.97060083E-01   8.09555738E-01   9.91746621E-01 
  8.31558761E-01   8.88803973E-01   9.37114711E-01   9.69956604E-01   9.74722342E-01   9.79693049E-01 
  8.58572313E-01   9.24866971E-01   9.73081832E-01   9.94622083E-01   9.96671034E-01   9.98526775E-01 
  7.80197177E-01   8.50670725E-01   9.09373732E-01   9.33126496E-01   9.36078482E-01   9.41194284E-01 
  8.66920835E-01   9.29236551E-01   9.70297037E-01   9.95469280E-01   2.18703605E-01   9.98997394E-01 
  8.77775318E-01   9.31848153E-01   9.73355126E-01   9.93100817E-01   9.95351323E-01   9.97459870E-01 
  8.99863288E-01   9.45850842E-01   9.80040281E-01   9.96414432E-01   9.97964256E-01   9.99290985E-01 
  8.58668188E-01   9.07827126E-01   9.50556863E-01   9.77127940E-01   9.80969319E-01   9.85528676E-01 
  8.99755662E-01   9.47180813E-01   9.80986955E-01   9.96532147E-01   9.97979789E-01   9.99227389E-01 
  9.15729515E-01   9.55339695E-01   9.83280864E-01   9.96912722E-01   9.98210149E-01   9.99317815E-01 
  8.92520503E-01   9.39244188E-01   9.73604755E-01   9.88533615E-01   9.90533800E-01   9.92470295E-01 
  7.49347053E-01   8.11832614E-01   8.77915013E-01   9.20780825E-01   9.26340919E-01   9.36903876E-01 
  9.00794674E-01   9.44948422E-01   9.78726615E-01   9.95640068E-01   9.97506153E-01   9.98999468E-01 
  8.66215201E-01   9.12751897E-01   9.53882421E-01   9.77450999E-01   9.80684693E-01   9.84277386E-01 
  8.58402112E-01   9.17179494E-01   9.63533173E-01   9.89031617E-01   9.92340579E-01   9.95472784E-01 
  8.94355293E-01   9.39204960E-01   9.74526013E-01   9.91369476E-01   9.93526810E-01   9.95843022E-01 
  8.68987125E-01   9.21501987E-01   9.64932462E-01   9.91699883E-01   9.94735496E-01   9.97385985E-01 
  8.43268101E-01   9.07649580E-01   8.76651644E-01   9.94273467E-01   9.96542328E-01   9.98500077E-01 
  9.02772694E-01   9.44787270E-01   9.77228213E-01   9.94338224E-01   9.96319443E-01   9.98128829E-01 
  8.83053913E-01   9.24329555E-01   9.54056713E-01   9.73861907E-01   9.77432364E-01   9.82190502E-01 
  9.08640506E-01   9.50892253E-01   9.82664080E-01   9.96879057E-01   9.98226797E-01   9.99724015E-01 
  8.80583433E-01   9.36387633E-01   9.76238281E-01   9.95254510E-01   9.97085238E-01   9.98685751E-01 
  8.96437904E-01   9.40449610E-01   9.73109828E-01   9.91297889E-01   9.93731417E-01   9.97268308E-01 
  7.53403950E-01   8.10477639E-01   8.67555325E-01   9.36629882E-01   9.51133905E-01   9.66120271E-01 
  8.62886335E-01   9.25812033E-01   9.71788185E-01   9.94318997E-01   9.96658024E-01   9.98768826E-01 
  8.55090229E-01   9.11573875E-01   9.59771663E-01   9.88845819E-01   9.92439805E-01   9.95739395E-01 
  9.14145069E-01   9.52877707E-01   9.82863741E-01   9.96854916E-01   9.98184259E-01   9.99329486E-01 
  9.04318744E-01   9.48287094E-01   9.80718699E-01   9.94770378E-01   9.96792770E-01   9.98982863E-01 
  9.19027120E-01   9.55814214E-01   9.83657547E-01   9.97229295E-01   9.98472556E-01   9.99523083E-01 
  8.86499960E-01   9.32937572E-01   9.70718517E-01   9.89806417E-01   9.92338201E-01   9.95294385E-01 
  8.37481453E-01   8.92273716E-01   9.38592370E-01   9.73183062E-01   9.79814075E-01   9.88114710E-01 
  8.99125280E-01   9.43932579E-01   9.78076809E-01   9.94361124E-01   9.96146941E-01   9.97887450E-01 
  9.03207904E-01   9.45785033E-01   9.78871163E-01   9.95510109E-01   9.97309035E-01   9.99109022E-01 
  4.77643457E-01   5.71719655E-01   7.15797744E-01   8.74803757E-01   9.03693569E-01   9.34341364E-01 
  8.29441498E-01   9.05300386E-01   9.63767311E-01   9.97137212E-01   9.98694997E-01   9.98047389E-01 
  9.00815169E-01   9.49338134E-01   9.81598001E-01   9.96184180E-01   9.97530734E-01   9.98709917E-01 
  8.97446903E-01   9.45491001E-01   9.80105338E-01   9.96189994E-01   9.97080848E-01   9.98657976E-01 
  8.34648092E-01   9.08064313E-01   9.68661187E-01   9.92797449E-01   9.96643894E-01   9.98785201E-01 
  8.44795832E-01   9.03142247E-01   9.51663414E-01   9.78630753E-01   9.85575198E-01   9.91910372E-01 
  8.99781954E-01   9.47006046E-01   9.81610213E-01   9.94748833E-01   9.96333867E-01   9.97923155E-01 
  9.11373391E-01   9.51863135E-01   9.82007934E-01   9.96365024E-01   9.97849331E-01   9.99272710E-01 
  8.54230850E-01   9.16553869E-01   9.63636773E-01   9.86110992E-01   9.88879302E-01   9.91703398E-01 
  8.88030110E-01   9.39326958E-01   9.77863093E-01   9.95522373E-01   9.97240122E-01   9.98773347E-01 
  9.00440935E-01   9.45856953E-01   9.80569097E-01   9.96540979E-01   9.97968693E-01   9.99326737E-01 
  8.12722973E-01   8.95747300E-01   9.61740596E-01   9.92488037E-01   9.95362982E-01   9.97844873E-01 
  8.96414201E-01   9.41448244E-01   9.75547342E-01   9.91933601E-01   9.93985534E-01   9.96732519E-01 
  8.69100254E-01   9.23533465E-01   9.66618706E-01   9.90796410E-01   9.93948217E-01   9.96817604E-01 
  8.74587025E-01   9.24440630E-01   9.64592099E-01   9.88559614E-01   9.83938247E-01   9.95142038E-01 
  8.77793884E-01   9.32123433E-01   9.72561515E-01   9.91682632E-01   9.93725287E-01   9.95725509E-01 
  8.82473968E-01   9.31430476E-01   9.67865390E-01   9.90108273E-01   9.90710323E-01   9.93799730E-01 
  8.79835713E-01   9.33897480E-01   9.74907640E-01   9.94384848E-01   9.96221878E-01   9.98024823E-01 
  4.88657832E-01   5.81702749E-01   7.14401370E-01   8.83992663E-01   9.12463348E-01   9.40930329E-01 
  8.35169409E-01   8.84486071E-01   9.25766788E-01   9.65492293E-01   9.74588705E-01   9.85715824E-01 
  8.61423048E-01   9.20238823E-01   9.65710554E-01   9.89711901E-01   9.92566463E-01   9.95252776E-01 
  8.11719794E-01   8.83073984E-01   9.42799156E-01   9.79417408E-01   9.84526574E-01   9.89545597E-01 
  8.67526039E-01   9.28250080E-01   9.73452710E-01   9.94750696E-01   9.97005081E-01   9.98910366E-01 
  8.82952717E-01   9.33751881E-01   9.72707877E-01   9.91864410E-01   9.93737937E-01   9.97074040E-01 
  6.99360760E-01   7.71292371E-01   8.45894072E-01   9.06626866E-01   9.17261179E-01   9.30309722E-01 
  9.04010040E-01   9.48410210E-01   9.80742213E-01   9.95789916E-01   9.97375340E-01   9.98894868E-01 
  8.86511242E-01   9.37199271E-01   9.74592986E-01   9.88669709E-01   9.89785065E-01   9.90555950E-01 
  9.15806252E-01   9.53880051E-01   9.83116894E-01   9.97088270E-01   9.98376690E-01   9.99467872E-01 
  8.90947123E-01   9.41863388E-01   9.78960376E-01   9.91212412E-01   9.96600347E-01   9.95929989E-01 
  8.99941622E-01   9.47150436E-01   9.81571798E-01   9.96673763E-01   9.98117649E-01   9.99349439E-01 
  5.26418669E-01   6.31118787E-01   7.70273774E-01   9.15426300E-01   9.41038436E-01   9.64006852E-01 
  6.86737864E-01   7.70704935E-01   8.57802879E-01   9.41606502E-01   9.59619534E-01   9.82879133E-01 
  8.55816297E-01   9.13843431E-01   9.57650836E-01   9.77967410E-01   9.80479723E-01   9.83454461E-01 
  8.64432059E-01   9.18847081E-01   9.63618673E-01   9.90280074E-01   9.93837944E-01   9.96960431E-01 
  8.98234944E-01   9.45353685E-01   9.79346978E-01   9.94740660E-01   9.96420823E-01   9.98074165E-01 
  4.03000554E-01   5.03798241E-01   6.67971055E-01   8.67361742E-01   9.04254684E-01   9.38119133E-01 
  8.86983092E-01   9.36931593E-01   9.71586266E-01   9.92847804E-01   9.95536684E-01   9.97959972E-01 
  8.20398630E-01   8.99647672E-01   9.57700804E-01   9.89951966E-01   9.92984035E-01   9.95808637E-01 
  8.57838578E-01   9.24530514E-01   9.80207153E-01   9.95162736E-01   9.97344753E-01   9.99212721E-01 
  8.43377919E-01   9.02973312E-01   9.53929907E-01   9.84593017E-01   9.88673879E-01   9.92664881E-01 
  6.11874353E-01   6.93983014E-01   8.05221365E-01   9.27045717E-01   9.51847336E-01   9.76082449E-01 
  8.84888731E-01   9.33315656E-01   9.70636143E-01   9.90648283E-01   9.92976916E-01   9.94907204E-01 
  9.10512551E-01   9.50560310E-01   9.80767078E-01   9.95928549E-01   9.97431464E-01   9.98814102E-01 
  8.98653550E-01   9.41116534E-01   9.75405930E-01   9.93321910E-01   9.95378515E-01   9.97347041E-01 
  8.95455704E-01   9.43779321E-01   9.79445361E-01   9.95891817E-01   9.97623041E-01   9.99161574E-01 
  8.79116576E-01   9.34658000E-01   9.76864254E-01   9.96002710E-01   9.97771287E-01   9.99164967E-01 
  7.72127470E-01   8.40779309E-01   9.07240086E-01   9.62712000E-01   9.73513540E-01   9.85333765E-01 
  9.08157013E-01   9.50461399E-01   9.81344197E-01   9.95964155E-01   9.97344143E-01   9.98504518E-01 
  9.05754209E-01   9.49130942E-01   9.81503634E-01   9.96456947E-01   9.97928547E-01   9.99187420E-01 
  9.13685262E-01   9.53892428E-01   9.82866242E-01   9.96494969E-01   9.97772288E-01   9.98897042E-01 
  8.53032463E-01   9.14232755E-01   9.63293486E-01   9.90609424E-01   9.93831481E-01   9.96719185E-01 
  9.13817214E-01   9.51525238E-01   9.81239231E-01   9.95869251E-01   9.97306224E-01   9.98581398E-01 
  9.01123952E-01   9.47221293E-01   9.80828544E-01   9.96014668E-01   9.97555439E-01   9.99029125E-01 
  8.06488032E-01   8.70490454E-01   9.28299414E-01   9.68732229E-01   9.75254549E-01   9.81778287E-01 
  8.15039860E-01   8.90082900E-01   9.44938583E-01   9.86464840E-01   9.91530991E-01   9.95812669E-01 
  8.66143862E-01   9.27344269E-01   9.72660141E-01   9.94194490E-01   9.96324239E-01   9.98179219E-01 
  8.78978965E-01   9.31994168E-01   9.72506401E-01   9.95031491E-01   9.97166574E-01   9.99092006E-01 
  6.33940878E-01   7.17231274E-01   8.06208613E-01   8.80674381E-01   8.96070873E-01   9.15154659E-01 
  8.66843390E-01   9.28690289E-01   9.74965179E-01   9.95561871E-01   9.97475621E-01   9.99114771E-01 
  7.53830695E-01   8.36073621E-01   9.15539194E-01   9.72696516E-01   9.81115103E-01   9.88740843E-01 
  8.93618725E-01   9.41823051E-01   9.77913617E-01   9.92475786E-01   9.95264157E-01   9.97977700E-01 
  8.52987517E-01   9.16508574E-01   9.67330717E-01   9.93007637E-01   9.95686985E-01   9.98040207E-01 
  8.76268438E-01   9.32550927E-01   9.74806960E-01   9.95268395E-01   9.97325294E-01   9.99018602E-01 
  9.06588972E-01   9.49290999E-01   9.81395539E-01   9.96536376E-01   9.98049403E-01   9.99403212E-01 
  8.89242740E-01   9.37689953E-01   9.74471945E-01   9.92293555E-01   9.94389040E-01   9.96561509E-01 
  8.84588301E-01   9.35977331E-01   9.74224760E-01   9.93884113E-01   9.95991860E-01   9.97947180E-01 
  8.42806811E-01   9.04683680E-01   9.55644046E-01   9.83182963E-01   9.88254242E-01   9.93139805E-01 
  6.49797753E-01   7.30042133E-01   8.26516462E-01   9.21809764E-01   9.40867472E-01   9.60780313E-01 
  9.03858565E-01   9.43660220E-01   9.75117575E-01   9.92246591E-01   9.94495299E-01   9.96909150E-01 
  7.81933619E-01   8.57508874E-01   9.23858990E-01   9.65957489E-01   9.71642429E-01   9.77614414E-01 
  8.91726706E-01   9.34384315E-01   9.70688055E-01   9.91168917E-01   9.93718682E-01   9.96186289E-01 
  8.79093620E-01   9.19039082E-01   9.55512785E-01   9.80531627E-01   9.84463904E-01   9.88539748E-01 
  8.51021515E-01   9.12337804E-01   9.61129906E-01   9.90778648E-01   9.94405773E-01   9.97729006E-01 
  9.12114244E-01   9.53456337E-01   9.83733991E-01   9.97159136E-01   9.98373463E-01   9.99427154E-01 
  9.07073652E-01   9.50403135E-01   9.82107396E-01   9.96789022E-01   9.98196867E-01   9.99398783E-01 
  7.56687407E-01   8.30645693E-01   9.03418029E-01   9.56886674E-01   9.66440411E-01   9.78238213E-01 
  8.54584774E-01   9.20588712E-01   9.70506099E-01   9.94493947E-01   9.96905605E-01   9.99068446E-01 
  9.08237224E-01   9.47870253E-01   9.79594378E-01   9.95124581E-01   9.96880988E-01   9.98679506E-01 
  5.11117004E-01   6.05242685E-01   7.46059776E-01   9.07567278E-01   9.35734423E-01   9.62773526E-01 
  8.30973033E-01   8.85205580E-01   9.29894195E-01   9.74311981E-01   9.81327625E-01   9.89781283E-01 
  8.56430469E-01   9.10541925E-01   9.53418859E-01   9.72968906E-01   9.76694278E-01   9.81657166E-01 
  7.99404815E-01   8.58532251E-01   9.14221598E-01   9.43582626E-01   9.48063727E-01   9.54065899E-01 
  7.38741949E-01   8.12161334E-01   8.84765545E-01   9.58525628E-01   9.71951787E-01   9.84044551E-01 
  9.10930156E-01   9.52075119E-01   9.82311205E-01   9.96495283E-01   9.97957007E-01   9.99340426E-01 
  8.68838424E-01   9.16693987E-01   9.57222981E-01   9.84176034E-01   9.88250547E-01   9.92468442E-01 
  8.99446571E-01   9.44477007E-01   9.78254425E-01   9.94522223E-01   9.83860701E-01   9.97856424E-01 
  8.91517638E-01   9.42000074E-01   9.78948460E-01   9.95425502E-01   9.97504464E-01   9.98744366E-01 
  8.71597332E-01   9.27535612E-01   9.69930745E-01   9.92439942E-01   9.93400675E-01   9.97032238E-01 
  8.20228864E-01   8.95074825E-01   9.56179731E-01   9.89691576E-01   9.93415564E-01   9.96646594E-01 
  7.70970288E-01   8.12696759E-01   8.66655350E-01   9.20377579E-01   9.31018243E-01   9.43967425E-01 
  8.78391608E-01   9.26295905E-01   9.63280957E-01   9.81865210E-01   9.62039428E-01   9.83609064E-01 
  8.60416886E-01   9.21712427E-01   9.69549582E-01   9.91818764E-01   9.93966858E-01   9.96003988E-01 
  9.08030584E-01   9.49096410E-01   9.79644043E-01   9.93388200E-01   9.94993435E-01   9.97023304E-01 
  8.25950185E-01   9.05512790E-01   9.65400530E-01   9.93591269E-01   9.96327913E-01   9.98684396E-01 
  7.26720177E-01   7.80462911E-01   8.53414271E-01   9.20242217E-01   9.36894854E-01   9.58349095E-01 
  8.17891599E-01   8.68691529E-01   9.18265402E-01   9.65805948E-01   9.67910333E-01   7.41697682E-01 
  6.81597278E-01   7.62194983E-01   8.56235868E-01   9.39759100E-01   9.52938587E-01   9.67186992E-01 
  8.08584070E-01   8.79709564E-01   9.42233314E-01   9.83229130E-01   9.89509603E-01   9.96585550E-01 
  9.10904464E-01   9.51698942E-01   9.82274179E-01   9.96618670E-01   9.98023752E-01   9.99256160E-01 
  8.33098588E-01   8.79426573E-01   9.28432742E-01   9.67715596E-01   9.75215159E-01   9.83026671E-01 
  8.33341287E-01   8.90000872E-01   9.33902142E-01   9.55700689E-01   9.58788712E-01   9.63237615E-01 
  9.14216433E-01   9.53921672E-01   9.81251088E-01   9.95769936E-01   9.97382291E-01   9.98949227E-01 
  9.00226901E-01   9.46212124E-01   9.80540275E-01   9.96237908E-01   9.97678280E-01   9.97201058E-01 
  5.83918728E-01   6.81332111E-01   8.04407859E-01   9.35744047E-01   9.56513086E-01   9.74401838E-01 
  8.40632999E-01   9.13043337E-01   9.67837804E-01   9.93598186E-01   9.95974199E-01   9.98041078E-01 
  7.85891723E-01   8.70287390E-01   9.40002987E-01   9.77628582E-01   9.81801655E-01   9.85876131E-01 
  9.08812523E-01   9.49347290E-01   9.76592258E-01   9.91867688E-01   9.94237904E-01   9.97207237E-01 
  8.54216961E-01   9.14209167E-01   9.65097182E-01   9.93913284E-01   9.96701337E-01   9.99344352E-01 
  8.37138104E-01   8.97788421E-01   9.49826948E-01   9.84458976E-01   9.89871882E-01   9.95584750E-01 
  9.10380435E-01   9.51202991E-01   9.79874235E-01   9.92154206E-01   9.93494986E-01   9.94895815E-01 
  8.56414382E-01   9.16212689E-01   9.64042777E-01   9.91427089E-01   9.94605416E-01   9.97348594E-01 
  7.10795348E-01   7.91618238E-01   8.80708749E-01   9.57880872E-01   9.71830136E-01   9.86868182E-01 
  7.10428013E-01   7.95372593E-01   8.74207090E-01   9.51061792E-01   9.64756804E-01   9.80622696E-01 
  8.36912681E-01   8.98477107E-01   9.49218110E-01   9.84334241E-01   9.88944611E-01   9.93256128E-01 
  8.85353451E-01   9.39204065E-01   9.78687049E-01   9.93908319E-01   9.95660314E-01   9.97739392E-01 
  8.37989593E-01   9.10611334E-01   9.67553883E-01   9.93180934E-01   9.95667734E-01   9.96932941E-01 
  8.81417441E-01   9.36895528E-01   9.77618302E-01   9.96044517E-01   9.97792191E-01   9.99295948E-01 
  9.07013305E-01   9.50000085E-01   9.81325318E-01   9.96387743E-01   9.97913548E-01   9.99224560E-01 
  8.99453551E-01   9.46509356E-01   9.80914719E-01   9.96603076E-01   9.97994189E-01   9.99071717E-01 
  8.83566332E-01   9.24468262E-01   9.53232894E-01   9.63081830E-01   9.64010263E-01   9.70172438E-01 
  9.07801246E-01   9.50142313E-01   9.81487560E-01   9.95636241E-01   9.97247930E-01   9.98775665E-01 
  7.65427061E-01   8.37898909E-01   9.08633865E-01   9.65738043E-01   9.75017004E-01   9.84332593E-01 
  8.96898409E-01   9.44620962E-01   9.80225662E-01   9.96282095E-01   9.97809634E-01   9.99115448E-01 
  4.96276712E-01   5.96651122E-01   7.33933728E-01   8.94892696E-01   9.25797833E-01   9.54528914E-01 
  6.50704316E-01   7.34349556E-01   8.34614099E-01   9.36956682E-01   9.57330051E-01   9.77765768E-01 
  8.34986053E-01   8.94145510E-01   9.46201530E-01   9.80990303E-01   9.86061165E-01   9.91004533E-01 
  4.67510404E-01   5.65770112E-01   7.03412552E-01   8.69336831E-01   9.03425467E-01   9.40894041E-01 
  9.15600640E-01   9.53038668E-01   9.80999029E-01   9.95959222E-01   9.97504518E-01   9.98852027E-01 
  8.30339048E-01   9.06658505E-01   9.63939666E-01   9.91007166E-01   9.93588110E-01   9.95984657E-01 
  9.11516458E-01   9.52757417E-01   9.82500408E-01   9.96200404E-01   9.97560948E-01   9.98898771E-01 
  9.12993156E-01   9.52646317E-01   9.81305353E-01   9.94660855E-01   9.96069951E-01   9.97391607E-01 
