R_toa(412)  R_toa(443)  R_toa(486)  R_toa(551)  R_toa(671)  R_toa(745)  R_toa(862)  R_toa(1238)  R_toa(1610)  R_toa(2257)  
  2.70167818E-02   2.19690378E-02   1.76522697E-02   1.43571860E-02   6.88486907E-03   3.33520491E-03   1.95971759E-03   4.08044666E-04   1.47550031E-04   3.75829602E-05 
  5.22209358E-02   4.33521194E-02   3.52407496E-02   2.87742066E-02   1.21447857E-02   5.84481347E-03   3.38550714E-03   6.82072580E-04   2.50861671E-04   6.99135866E-05 
  4.46168662E-02   3.63688473E-02   2.92957792E-02   2.35661760E-02   1.55895729E-02   1.07949021E-02   8.14485810E-03   4.14364902E-03   2.81223516E-03   1.84363447E-03 
  5.64638451E-02   5.41940470E-02   4.98445246E-02   4.06172176E-02   3.17630140E-02   2.66473454E-02   2.02781489E-02   8.16939565E-03   4.48866102E-03   2.72484659E-03 
  2.96948670E-02   2.37407689E-02   1.83292908E-02   1.36519466E-02   6.10656911E-03   3.54250426E-03   2.22135270E-03   7.56968357E-04   4.92082555E-04   3.34053409E-04 
  4.13890760E-02   3.19137379E-02   2.36855581E-02   1.67425202E-02   7.60856167E-03   4.73041965E-03   2.91862458E-03   8.73687267E-04   4.20591116E-04   1.84299032E-04 
  3.53471967E-02   2.83888602E-02   2.26925867E-02   1.83245897E-02   7.12899718E-03   3.65315080E-03   2.16707367E-03   5.21634035E-04   2.41525418E-04   1.19251003E-04 
  3.87013856E-02   3.12616038E-02   2.53324871E-02   2.19168285E-02   8.29699139E-03   3.95578247E-03   2.27798049E-03   4.65352470E-04   1.75252422E-04   5.54766098E-05 
  4.50021679E-02   3.61250742E-02   2.75210236E-02   2.00212493E-02   8.00991552E-03   4.64000117E-03   2.75254413E-03   7.07873161E-04   3.06017269E-04   1.10071237E-04 
  2.78139442E-02   2.16162515E-02   1.61898873E-02   1.12608499E-02   5.14106405E-03   3.14995740E-03   1.93436898E-03   5.41015800E-04   2.43389363E-04   8.87328868E-05 
  4.02623081E-02   3.33958423E-02   3.06415330E-02   3.47316950E-02   2.43070558E-02   7.86383171E-03   4.47317364E-03   5.65162254E-04   2.15383419E-04   7.69352108E-05 
  4.34691562E-02   3.42176132E-02   2.41135112E-02   1.50069916E-02   6.59754886E-03   4.25410505E-03   2.51999498E-03   6.98579356E-04   3.37258507E-04   1.48528033E-04 
  4.97807801E-02   4.30625350E-02   3.66867387E-02   3.04337487E-02   1.89791957E-02   1.46196149E-02   1.16931680E-02   6.52337118E-03   4.32741481E-03   2.65480350E-03 
  7.63591642E-02   7.39043508E-02   6.98046141E-02   6.03067263E-02   5.10312914E-02   4.42427732E-02   3.40518710E-02   1.17559359E-02   4.33735470E-03   1.59839534E-03 
  3.96105490E-02   3.03623450E-02   2.19951658E-02   1.44156390E-02   6.73035063E-03   4.43127774E-03   2.74392392E-03   8.23377456E-04   3.63644124E-04   1.19570310E-04 
  3.14182840E-02   2.56074189E-02   2.22299558E-02   2.28366495E-02   1.14959590E-02   4.07258970E-03   2.35143394E-03   4.10410023E-04   1.51993922E-04   4.20738243E-05 
  3.24862235E-02   2.45886960E-02   1.74884271E-02   1.10116905E-02   4.84120847E-03   3.03348227E-03   1.73012475E-03   3.81735711E-04   1.34719538E-04   3.25731184E-05 
  5.13780752E-02   4.11873609E-02   3.16661844E-02   2.24125843E-02   1.31863519E-02   1.02507208E-02   7.96483730E-03   4.85050544E-03   3.79483368E-03   2.79993780E-03 
  4.80117020E-02   3.73706936E-02   2.67256050E-02   1.69112626E-02   7.25480691E-03   4.55374975E-03   2.61851004E-03   6.02553157E-04   2.28824409E-04   6.77113847E-05 
  4.10420100E-02   3.31517423E-02   2.37977932E-02   1.54050145E-02   8.09985011E-03   6.05122197E-03   4.45290473E-03   2.44618925E-03   1.77590310E-03   1.13635516E-03 
  4.61217040E-02   3.96219961E-02   3.68237617E-02   4.00491528E-02   2.71299184E-02   1.06119019E-02   6.78251238E-03   1.78805748E-03   8.94129774E-04   4.01475173E-04 
  4.05085701E-02   3.15353301E-02   2.22969991E-02   1.38137327E-02   6.25815964E-03   4.11785537E-03   2.49308313E-03   7.54091059E-04   3.83619486E-04   1.77902725E-04 
  4.35454043E-02   3.66113939E-02   3.08440105E-02   2.76668886E-02   1.09831121E-02   5.50994738E-03   3.50425639E-03   1.21354181E-03   7.79190903E-04   5.16569446E-04 
  7.13315080E-02   6.53356744E-02   5.92045046E-02   5.07356773E-02   3.88645993E-02   3.31357344E-02   2.66949980E-02   1.18314487E-02   5.52367252E-03   1.87100958E-03 
  6.86804068E-02   5.52995156E-02   4.11997992E-02   2.69422445E-02   1.19393565E-02   7.47724811E-03   4.32613142E-03   9.43369845E-04   3.30128199E-04   8.31622310E-05 
  4.24383263E-02   3.34184014E-02   2.53382887E-02   1.79832763E-02   9.87024160E-03   6.89458255E-03   4.71453114E-03   1.91455555E-03   1.16205115E-03   7.40573674E-04 
  6.58283944E-02   5.31422684E-02   3.96481933E-02   2.53711369E-02   1.43386698E-02   1.06922199E-02   7.36284682E-03   2.76503419E-03   1.35433785E-03   5.68537225E-04 
  6.19971588E-02   5.47764243E-02   4.98414563E-02   4.85869666E-02   2.97716049E-02   1.40067187E-02   9.60652144E-03   3.42571450E-03   2.01299667E-03   1.23259771E-03 
  3.23582696E-02   2.57202811E-02   1.86487045E-02   1.15945190E-02   5.63818946E-03   3.85977255E-03   2.43936430E-03   8.62309842E-04   4.92218146E-04   2.45007004E-04 
  6.34715213E-02   5.69055149E-02   4.94002379E-02   4.05362171E-02   2.56648210E-02   1.97473350E-02   1.44391523E-02   5.49489313E-03   2.52962441E-03   1.14658431E-03 
  3.66354004E-02   3.00678049E-02   2.37382465E-02   1.73267202E-02   9.98178578E-03   7.43780081E-03   5.35072837E-03   2.18444975E-03   1.10723281E-03   5.11563167E-04 
  3.62101435E-02   2.88235665E-02   2.11405491E-02   1.30552375E-02   6.31253044E-03   4.18710960E-03   2.44604022E-03   5.71593662E-04   2.18287548E-04   6.46898083E-05 
  7.60343090E-02   6.77665116E-02   5.68268647E-02   4.18279787E-02   2.39458334E-02   1.69158567E-02   1.10069224E-02   2.85045786E-03   1.02247018E-03   3.69997683E-04 
  3.88433631E-02   3.00007310E-02   2.23419855E-02   1.60184100E-02   6.57695605E-03   3.80608920E-03   2.21313188E-03   5.24050218E-04   2.23784089E-04   9.26267042E-05 
  5.67871387E-02   4.64647827E-02   3.88489786E-02   2.88383224E-02   1.67341304E-02   1.10753227E-02   7.63394690E-03   2.66035636E-03   1.21576908E-03   2.81061180E-04 
  5.29046183E-02   4.57344664E-02   3.85987978E-02   3.06501495E-02   2.02573022E-02   1.61586473E-02   1.25911164E-02   6.25633182E-03   3.69354918E-03   2.08445795E-03 
  5.86932489E-02   5.22355050E-02   4.35338072E-02   3.29090330E-02   2.19516060E-02   1.73331295E-02   1.24835995E-02   4.87088827E-03   2.51642943E-03   1.31322958E-03 
  4.89494088E-02   4.01608556E-02   2.94973877E-02   1.96539569E-02   1.10646366E-02   8.39266029E-03   5.99734816E-03   2.61538549E-03   1.38225537E-03   4.84300927E-04 
  3.18636422E-02   2.45148396E-02   1.74947706E-02   1.09041333E-02   5.20591252E-03   3.52985502E-03   2.17896627E-03   6.47701763E-04   2.90318723E-04   1.18925444E-04 
  4.28104660E-02   3.43401712E-02   2.61533651E-02   1.85311213E-02   9.77541005E-03   7.11865909E-03   5.11890969E-03   2.55830595E-03   1.74594294E-03   1.08831823E-03 
  4.10850801E-02   3.29845126E-02   2.61074075E-02   2.01904730E-02   1.14481741E-02   7.91070952E-03   5.81554525E-03   2.76764223E-03   1.72917792E-03   9.88782914E-04 
  5.33215935E-02   4.15510923E-02   3.05693868E-02   2.04953081E-02   8.98752880E-03   5.59946481E-03   3.33087036E-03   8.33570818E-04   3.19791374E-04   8.35558037E-05 
  8.94695546E-02   7.96261300E-02   6.83001034E-02   5.39878605E-02   3.84355483E-02   3.12683711E-02   2.52056652E-02   1.24534225E-02   6.51775693E-03   2.63622878E-03 
  6.63419822E-02   5.40104598E-02   4.22262216E-02   3.12140195E-02   1.95917424E-02   1.42093991E-02   1.04002210E-02   4.27210747E-03   1.90599436E-03   5.70372102E-04 
  7.18690856E-02   5.71087255E-02   4.13008096E-02   2.48954251E-02   1.20411642E-02   8.08851013E-03   4.78538270E-03   1.24501657E-03   5.68568797E-04   2.47937547E-04 
  6.44897535E-02   5.59285290E-02   4.72714100E-02   3.74685952E-02   2.50691096E-02   2.02028621E-02   1.57483199E-02   8.54914955E-03   6.04692875E-03   4.37475195E-03 
  5.50409279E-02   4.62883096E-02   3.71407876E-02   2.77823731E-02   1.84217741E-02   1.54386179E-02   1.30644530E-02   9.31369130E-03   7.61127153E-03   5.64775191E-03 
  4.03013984E-02   3.24257402E-02   2.29000791E-02   1.43556399E-02   6.17582096E-03   3.92091387E-03   2.29003570E-03   5.58772263E-04   2.15227833E-04   6.25362150E-05 
  7.39873369E-02   6.24009802E-02   4.90288485E-02   3.44997622E-02   2.24994410E-02   1.81944170E-02   1.40343036E-02   7.05139175E-03   4.20003094E-03   2.32633309E-03 
  6.95848060E-02   5.89259201E-02   4.62677319E-02   3.13239566E-02   1.73580395E-02   1.26548980E-02   8.78261037E-03   3.99382884E-03   2.97187682E-03   2.22955557E-03 
  2.58100852E-02   1.99795959E-02   1.44883172E-02   9.28009951E-03   4.32788206E-03   2.82357191E-03   1.69468742E-03   4.21027551E-04   1.50540174E-04   3.65632115E-05 
  3.37087085E-02   2.84021261E-02   2.44271994E-02   2.28694132E-02   1.52938043E-02   5.38656007E-03   3.09387100E-03   4.61347236E-04   1.55132205E-04   3.71485830E-05 
  4.29224578E-02   3.34821020E-02   2.44700421E-02   1.64053788E-02   6.82849259E-03   4.13381811E-03   2.36374069E-03   5.15369744E-04   1.80415586E-04   4.37280120E-05 
  3.63336394E-02   2.93621155E-02   2.34749327E-02   1.92073598E-02   9.43880328E-03   4.80081194E-03   2.94877638E-03   7.58213219E-04   3.14616640E-04   9.98801816E-05 
  4.30542124E-02   3.64909476E-02   3.01237522E-02   2.55513800E-02   9.91649920E-03   5.24520560E-03   3.31430436E-03   1.13686738E-03   7.40683290E-04   5.41385852E-04 
  3.57544706E-02   2.88461365E-02   2.20019716E-02   1.61397001E-02   6.48592280E-03   3.37553300E-03   1.94119406E-03   4.04809032E-04   1.37516137E-04   3.19827491E-05 
  5.17325258E-02   4.02297849E-02   2.89774837E-02   1.85666536E-02   8.07094234E-03   5.07687080E-03   2.93072649E-03   6.78357702E-04   2.56526677E-04   6.97716861E-05 
  6.05399935E-02   4.90032339E-02   4.08786716E-02   4.00626838E-02   3.13050308E-02   1.10512212E-02   6.53262002E-03   1.29680575E-03   7.30611878E-04   4.26147718E-04 
  4.71007501E-02   4.06034310E-02   3.65034111E-02   3.69712432E-02   1.71302002E-02   7.36301848E-03   4.76712849E-03   1.49257113E-03   8.12002296E-04   4.32970212E-04 
  4.31395112E-02   3.56520074E-02   2.78067863E-02   2.04126142E-02   8.42958139E-03   4.68881905E-03   2.72988855E-03   6.16240586E-04   2.43904542E-04   8.28779049E-05 
  4.72198281E-02   4.13256192E-02   3.82963419E-02   3.96217763E-02   1.95333088E-02   7.51915611E-03   4.68133938E-03   1.12779181E-03   5.24076110E-04   2.31445288E-04 
  3.99338267E-02   3.14617072E-02   2.24982207E-02   1.43012816E-02   6.26091421E-03   4.02179855E-03   2.40885734E-03   6.98105905E-04   3.48449851E-04   1.69438775E-04 
  5.91001994E-02   5.07657286E-02   4.08247512E-02   3.11494521E-02   2.12324588E-02   1.86108555E-02   1.69468216E-02   1.33651486E-02   1.07968198E-02   7.00698636E-03 
  4.20792747E-02   3.69490402E-02   2.99555395E-02   2.44847667E-02   8.61772882E-03   4.27976353E-03   2.52678199E-03   6.02441633E-04   2.62400609E-04   1.00324179E-04 
  5.27146604E-02   4.12287446E-02   3.12869135E-02   2.21058107E-02   9.75718891E-03   5.68836725E-03   3.37282797E-03   7.89256035E-04   3.05008907E-04   9.02528325E-05 
  4.89750746E-02   3.84505343E-02   2.67936507E-02   1.58116773E-02   7.25776694E-03   4.75887037E-03   2.72578704E-03   6.06754208E-04   2.13739500E-04   5.41969995E-05 
  4.18951372E-02   3.41235305E-02   2.62280546E-02   1.81158268E-02   8.05409874E-03   4.82011133E-03   2.84006719E-03   6.52230292E-04   2.63793803E-04   1.03196892E-04 
  3.86092529E-02   2.92733071E-02   2.13699578E-02   1.57736375E-02   1.03202831E-02   5.20932981E-03   3.19803179E-03   8.06852835E-04   3.65196237E-04   1.31258124E-04 
  3.04258591E-02   2.36160690E-02   1.73225270E-02   1.15028023E-02   5.26861227E-03   3.31457298E-03   1.97429725E-03   4.85944191E-04   1.82272573E-04   4.99189857E-05 
  4.15561043E-02   3.52716187E-02   2.91831507E-02   2.23601400E-02   1.62921919E-02   1.37328407E-02   1.10835560E-02   5.85972476E-03   3.49421568E-03   1.69952834E-03 
  3.64300778E-02   2.75428977E-02   1.96802832E-02   1.29465582E-02   6.10679678E-03   3.68504274E-03   2.12292836E-03   4.63714931E-04   1.60814857E-04   3.78655534E-05 
  3.43675761E-02   2.66442084E-02   1.86985529E-02   1.14439426E-02   5.00486972E-03   3.21253930E-03   1.86178907E-03   4.71309858E-04   2.10548245E-04   9.03940050E-05 
  8.51634794E-02   7.68003945E-02   6.73607838E-02   5.43926218E-02   4.04181183E-02   3.34011740E-02   2.53415090E-02   9.17246956E-03   2.89818405E-03   3.78973474E-04 
  5.27353297E-02   4.48961800E-02   3.42824612E-02   2.40692150E-02   1.52605179E-02   1.21381329E-02   9.02450841E-03   4.21963938E-03   2.47021057E-03   1.37626945E-03 
  6.83639238E-02   5.51870165E-02   4.11303904E-02   2.69587827E-02   1.25070337E-02   8.19274446E-03   5.05042233E-03   1.47410579E-03   6.71234557E-04   2.60780871E-04 
  8.81176564E-02   7.48855328E-02   5.88633505E-02   3.98080590E-02   2.39414955E-02   1.85658755E-02   1.38334258E-02   6.48704295E-03   3.54723484E-03   1.30445440E-03 
  2.50252237E-02   2.03827722E-02   1.60422705E-02   1.19307507E-02   5.47756502E-03   3.30524817E-03   2.08259834E-03   5.66316321E-04   2.31312645E-04   7.37752982E-05 
  2.49777914E-02   1.89066629E-02   1.33860867E-02   8.36096134E-03   4.00371947E-03   2.57023166E-03   1.52284944E-03   3.84590831E-04   1.60440754E-04   6.29130782E-05 
  3.94739541E-02   3.32944868E-02   2.78017755E-02   2.21686917E-02   1.36282295E-02   8.61174117E-03   6.06944465E-03   2.52838291E-03   1.69103849E-03   1.15236061E-03 
  3.41019311E-02   2.83765725E-02   2.40171202E-02   2.20032743E-02   1.16154802E-02   4.41513661E-03   2.54813826E-03   4.44760460E-04   1.50612455E-04   3.55395642E-05 
  6.97210685E-02   6.11276535E-02   5.15517334E-02   4.07933808E-02   2.92225033E-02   2.47186714E-02   2.00104605E-02   1.19397113E-02   8.84843123E-03   6.62769193E-03 
  3.79681739E-02   2.97751119E-02   2.04508256E-02   1.21821290E-02   5.39999314E-03   3.52193399E-03   2.02961672E-03   4.95255559E-04   2.04396832E-04   7.62647878E-05 
  4.57075135E-02   3.53101334E-02   2.52338424E-02   1.60484510E-02   6.84864127E-03   4.26614231E-03   2.44357437E-03   5.55254355E-04   2.15089103E-04   7.10058174E-05 
  4.17776121E-02   3.32403817E-02   2.41001716E-02   1.56324062E-02   8.02117304E-03   5.83188847E-03   4.13885383E-03   2.08076261E-03   1.38792381E-03   7.36343297E-04 
  4.26581648E-02   3.35818989E-02   2.50129143E-02   1.69067746E-02   8.20587131E-03   5.38339042E-03   3.37784929E-03   9.47270777E-04   3.51652802E-04   8.50765399E-05 
  7.17334916E-02   6.17039184E-02   5.09222619E-02   3.80350935E-02   2.59991537E-02   2.08921901E-02   1.53003549E-02   5.69938209E-03   2.29204502E-03   7.42181355E-04 
  6.31213178E-02   5.60134055E-02   4.85010075E-02   3.89266788E-02   2.82897233E-02   2.33561337E-02   1.84001308E-02   8.10924006E-03   3.84075916E-03   1.19587368E-03 
  4.31730157E-02   3.41474191E-02   2.38367437E-02   1.45243138E-02   6.79597399E-03   4.63545521E-03   3.00144603E-03   1.26853917E-03   9.06553991E-04   6.46416673E-04 
  3.16441454E-02   2.45364099E-02   1.79587115E-02   1.18182356E-02   5.36960060E-03   3.33407267E-03   1.94310013E-03   4.39473878E-04   1.57197619E-04   3.99561151E-05 
  4.71920193E-02   3.77758349E-02   2.86398250E-02   1.95078105E-02   8.94683387E-03   5.37750552E-03   3.11619810E-03   6.62850915E-04   2.31224189E-04   5.60608087E-05 
  5.74620203E-02   4.87795065E-02   4.24625638E-02   3.87601250E-02   2.70997421E-02   2.14180952E-02   1.95143898E-02   1.58708363E-02   1.31935812E-02   8.79217028E-03 
  3.50463247E-02   2.72298756E-02   2.03554213E-02   1.45025613E-02   6.10732550E-03   3.64713708E-03   2.17631775E-03   5.64486905E-04   2.46622478E-04   9.92024006E-05 
  3.59537375E-02   2.78410941E-02   2.01386693E-02   1.32759886E-02   5.45493965E-03   3.29776959E-03   1.88389664E-03   4.29041302E-04   1.71949455E-04   6.41343175E-05 
  3.70059241E-02   3.00423180E-02   2.38250074E-02   1.83213768E-02   9.68442757E-03   6.61367159E-03   4.47579639E-03   1.44810455E-03   5.72973474E-04   1.74204137E-04 
  4.42540327E-02   3.55913201E-02   2.81474733E-02   2.23459367E-02   8.77802992E-03   4.46588838E-03   2.58437957E-03   5.31192850E-04   1.89529634E-04   5.34581870E-05 
  4.11478126E-02   3.25715592E-02   2.33028854E-02   1.49219085E-02   6.83272049E-03   4.53320284E-03   2.83128393E-03   9.35570732E-04   4.88754475E-04   2.22141503E-04 
  7.49425519E-02   6.07792050E-02   4.40170355E-02   2.65630207E-02   1.31641716E-02   8.97601889E-03   5.38351270E-03   1.41198915E-03   5.77591192E-04   1.86414826E-04 
  6.75999033E-02   5.93305600E-02   5.31097860E-02   5.03023440E-02   3.18345374E-02   1.80634400E-02   1.29456051E-02   4.45983208E-03   1.59424969E-03   2.72594677E-04 
  7.92115800E-02   6.93097250E-02   5.95937641E-02   4.93453083E-02   3.28064811E-02   2.59440019E-02   2.25124232E-02   1.62364365E-02   1.31337517E-02   9.05778757E-03 
  2.89869789E-02   2.46002646E-02   2.00166206E-02   1.47371461E-02   9.76318531E-03   7.86005725E-03   6.03395926E-03   2.49139410E-03   1.03204559E-03   2.17148769E-04 
  3.71602040E-02   2.94040839E-02   2.13008588E-02   1.40773181E-02   5.75639192E-03   3.51599920E-03   2.04622649E-03   4.91790935E-04   1.95337188E-04   6.72256718E-05 
  2.32877256E-02   1.84661323E-02   1.36671648E-02   8.98779297E-03   3.90177269E-03   2.40706048E-03   1.38946139E-03   3.01130844E-04   1.03542736E-04   2.48461482E-05 
  3.49981843E-02   2.85882937E-02   2.36107775E-02   2.11290506E-02   7.95453009E-03   3.58635139E-03   2.05664333E-03   4.05726750E-04   1.44207788E-04   3.70328947E-05 
  4.91007232E-02   3.89639937E-02   2.86464932E-02   1.84191265E-02   8.44995436E-03   5.45542194E-03   3.22016345E-03   8.08318281E-04   3.29632393E-04   9.70532737E-05 
  7.76710992E-02   6.77290903E-02   5.54753737E-02   4.10457558E-02   2.83578245E-02   2.31661864E-02   1.76094207E-02   7.28069806E-03   3.02499007E-03   8.03170730E-04 
  6.23999257E-02   4.96541808E-02   3.66712600E-02   2.37085408E-02   1.06088634E-02   6.70255212E-03   3.90307920E-03   8.70486931E-04   3.08232479E-04   7.82475521E-05 
  6.05312392E-02   5.01354739E-02   4.08667063E-02   3.30504377E-02   1.61555011E-02   1.00735011E-02   6.81635673E-03   2.18679098E-03   8.14642627E-04   1.59472315E-04 
  2.98521011E-02   2.44295874E-02   1.96907031E-02   1.63231973E-02   6.01069746E-03   2.94956882E-03   1.71160389E-03   3.70172407E-04   1.48356507E-04   5.46160377E-05 
  3.87831275E-02   3.08448834E-02   2.26172200E-02   1.52911454E-02   6.08250072E-03   3.61947961E-03   2.08206448E-03   4.72173440E-04   1.77445468E-04   5.00826985E-05 
  3.65531827E-02   2.89698271E-02   2.10497859E-02   1.41906010E-02   5.57033647E-03   3.29661354E-03   1.88841518E-03   4.33111527E-04   1.78281131E-04   7.01188464E-05 
  3.73402193E-02   2.90018814E-02   2.11227517E-02   1.41313458E-02   5.95508359E-03   3.65562007E-03   2.15217527E-03   5.75130519E-04   2.76208603E-04   1.29592192E-04 
  5.48919810E-02   4.55982077E-02   3.69637148E-02   2.98746408E-02   1.28089430E-02   6.13034330E-03   3.57016262E-03   7.30628103E-04   2.56999012E-04   6.54924207E-05 
  7.20043712E-02   6.03357273E-02   4.86286804E-02   3.57674574E-02   2.56066463E-02   2.22007270E-02   1.93210478E-02   1.42736585E-02   1.17416668E-02   8.41471514E-03 
