t(412)  t(443)  t(486)  t(551)  t(671)  t(745)  t(862)  t(1238)  t(1610)  t(2257)  
  8.35488505E-01   8.79881038E-01   9.13771114E-01   9.44453840E-01   9.69620225E-01   9.77647284E-01   9.85759202E-01   9.95068238E-01   9.97476939E-01   9.98585682E-01 
  7.62182976E-01   8.11012515E-01   8.58896167E-01   9.05965831E-01   9.52395606E-01   9.68005446E-01   9.80721055E-01   9.94730483E-01   9.97831781E-01   9.99250377E-01 
  6.44599994E-01   6.90512422E-01   7.37031271E-01   7.86683119E-01   8.48987992E-01   8.73237065E-01   9.03335058E-01   9.55045890E-01   9.76258977E-01   9.87864075E-01 
  4.92661397E-01   5.33007779E-01   5.80018124E-01   6.38257827E-01   7.23611037E-01   7.63014831E-01   8.14034395E-01   9.11230369E-01   9.54839520E-01   9.77505848E-01 
  7.87214124E-01   8.25929424E-01   8.61991982E-01   8.96153143E-01   9.35065818E-01   9.48891030E-01   9.61568730E-01   9.80885057E-01   9.89294322E-01   9.94669354E-01 
  5.86646746E-01   6.19545258E-01   6.62372038E-01   7.16870936E-01   7.93848378E-01   8.27885687E-01   8.65490079E-01   9.32144068E-01   9.58853149E-01   9.75043280E-01 
  8.58030058E-01   8.95284363E-01   9.25829211E-01   9.52151516E-01   9.74807797E-01   9.81211175E-01   9.87961204E-01   9.96020743E-01   9.98309498E-01   9.99415288E-01 
  6.60797800E-01   7.07408218E-01   7.52033392E-01   8.02918344E-01   8.58704196E-01   8.83492707E-01   9.09628045E-01   9.47353952E-01   9.62239807E-01   9.71441237E-01 
  8.33250129E-01   8.73716535E-01   9.07776274E-01   9.36677764E-01   9.63111951E-01   9.69529225E-01   9.76824973E-01   9.84960642E-01   9.87550369E-01   9.89467158E-01 
  8.49195659E-01   8.83994114E-01   9.15714496E-01   9.45226461E-01   9.73954757E-01   9.82580794E-01   9.89805116E-01   9.97399342E-01   9.98932925E-01   9.99604060E-01 
  7.35451586E-01   7.80898196E-01   8.29300479E-01   8.77124261E-01   9.29176220E-01   9.47414053E-01   9.63697411E-01   9.86037401E-01   9.93361527E-01   9.97445545E-01 
  8.09332362E-01   8.55522860E-01   8.95239384E-01   9.33037869E-01   9.67657447E-01   9.78474127E-01   9.87555572E-01   9.96866251E-01   9.98727274E-01   9.99517203E-01 
  8.14378594E-01   8.56264560E-01   8.94411371E-01   9.29545945E-01   9.62493413E-01   9.73530192E-01   9.82926448E-01   9.94028307E-01   9.97065984E-01   9.98718400E-01 
  8.33615790E-01   8.74373856E-01   9.08022238E-01   9.38499876E-01   9.65372958E-01   9.72836494E-01   9.81163836E-01   9.91494781E-01   9.94922386E-01   9.97527436E-01 
  8.52779744E-01   8.91772250E-01   9.24296583E-01   9.52287263E-01   9.74802011E-01   9.81515693E-01   9.88300429E-01   9.95752322E-01   9.97582262E-01   9.98586413E-01 
  6.44703875E-01   6.95466634E-01   7.42707756E-01   7.93830268E-01   8.47473005E-01   8.65751306E-01   8.94718979E-01   9.45552901E-01   9.67469618E-01   9.79534370E-01 
  8.66450023E-01   9.01149646E-01   9.30040306E-01   9.55530051E-01   9.78415906E-01   9.85145214E-01   9.91284137E-01   9.97733816E-01   9.99062073E-01   9.99653202E-01 
  6.62113370E-01   7.31159641E-01   7.99897466E-01   8.70174022E-01   9.36173010E-01   9.57450463E-01   9.75392179E-01   9.93499637E-01   9.96945200E-01   9.98428268E-01 
  7.92215623E-01   8.29772140E-01   8.64791448E-01   8.97975623E-01   9.34122721E-01   9.45633688E-01   9.56818826E-01   9.72561318E-01   9.79473694E-01   9.84786350E-01 
  6.32156063E-01   6.81631436E-01   7.29967263E-01   7.80396260E-01   8.32223399E-01   8.43859961E-01   8.71204601E-01   9.17417174E-01   9.37752229E-01   9.50887273E-01 
  7.16177826E-01   7.76529468E-01   8.34076245E-01   8.89776120E-01   9.44576115E-01   9.62403101E-01   9.77443137E-01   9.93244433E-01   9.96302120E-01   9.97705891E-01 
  8.33785304E-01   8.75552522E-01   9.09933186E-01   9.41194688E-01   9.67599528E-01   9.76698784E-01   9.85061376E-01   9.94762825E-01   9.97305961E-01   9.98561988E-01 
  8.33029038E-01   8.73785446E-01   9.09352602E-01   9.41888664E-01   9.71240900E-01   9.80293992E-01   9.88399492E-01   9.97004287E-01   9.98808548E-01   9.99624249E-01 
  7.66060742E-01   8.18309080E-01   8.64306434E-01   9.07345677E-01   9.38379639E-01   9.49170069E-01   9.62556861E-01   9.81357392E-01   9.88663989E-01   9.93386307E-01 
  7.90235173E-01   8.16796713E-01   8.52840015E-01   8.88528003E-01   9.29262128E-01   9.42833511E-01   9.55671264E-01   9.74762701E-01   9.82810564E-01   9.88805326E-01 
  8.45544196E-01   8.80787749E-01   9.13698664E-01   9.44040121E-01   9.72692919E-01   9.81193911E-01   9.88700062E-01   9.96856475E-01   9.98699957E-01   9.99587606E-01 
  6.97522437E-01   7.52113745E-01   8.06460404E-01   8.61606083E-01   9.18052012E-01   9.39100604E-01   9.59642449E-01   9.86380255E-01   9.93289126E-01   9.96863271E-01 
  4.50968381E-01   4.88862898E-01   5.32729563E-01   5.89589673E-01   6.69241492E-01   7.21426634E-01   7.82103053E-01   9.00725232E-01   9.52326016E-01   9.82158550E-01 
  7.70732847E-01   8.20279310E-01   8.67481987E-01   9.12863251E-01   9.56951641E-01   9.71227639E-01   9.83122930E-01   9.95798211E-01   9.98374518E-01   9.99465656E-01 
  6.09029939E-01   6.58219958E-01   7.11156325E-01   7.71365746E-01   8.41483296E-01   8.74375102E-01   9.08710030E-01   9.62099651E-01   9.80437268E-01   9.88465984E-01 
  7.99007637E-01   8.44655451E-01   8.87026039E-01   9.27048053E-01   9.64588475E-01   9.76378602E-01   9.86376041E-01   9.96702294E-01   9.98681981E-01   9.99533982E-01 
  8.35589195E-01   8.79167803E-01   9.15024717E-01   9.46769325E-01   9.72128276E-01   9.80709785E-01   9.88109436E-01   9.96336063E-01   9.98488420E-01   9.99532495E-01 
  8.63267632E-01   8.96824366E-01   9.26300984E-01   9.52843747E-01   9.77754678E-01   9.85148369E-01   9.91334615E-01   9.97738451E-01   9.99068027E-01   9.99707937E-01 
  5.81813734E-01   6.28335319E-01   6.78090489E-01   7.33328080E-01   8.05819771E-01   8.34099807E-01   8.70910342E-01   9.38211985E-01   9.68086597E-01   9.84304761E-01 
  7.89945600E-01   8.30794397E-01   8.67020978E-01   9.01034055E-01   9.37385260E-01   9.47004906E-01   9.60379727E-01   9.82233834E-01   9.91194376E-01   9.95659466E-01 
  7.68070867E-01   8.21487572E-01   8.69886069E-01   9.14815278E-01   9.57964405E-01   9.70523358E-01   9.82329420E-01   9.94961759E-01   9.97542760E-01   9.98681637E-01 
  8.77988592E-01   9.08196833E-01   9.34500941E-01   9.57904943E-01   9.81955345E-01   9.87979883E-01   9.92991938E-01   9.97753246E-01   9.98785000E-01   9.99484785E-01 
  8.38514788E-01   8.74708693E-01   9.08178567E-01   9.39714226E-01   9.70644226E-01   9.80890123E-01   9.88825410E-01   9.97152577E-01   9.98876718E-01   9.99616568E-01 
  8.03043383E-01   8.48848396E-01   8.87642724E-01   9.24526581E-01   9.55130107E-01   9.65920490E-01   9.77002291E-01   9.91247604E-01   9.95612453E-01   9.97782296E-01 
  8.22871323E-01   8.68345603E-01   9.07207569E-01   9.41947013E-01   9.71625794E-01   9.80997929E-01   9.89088739E-01   9.97338208E-01   9.98914930E-01   9.99590603E-01 
  4.83081988E-01   5.23111168E-01   5.69549849E-01   6.28073998E-01   7.14518104E-01   7.57880680E-01   8.13052272E-01   9.19106504E-01   9.64765920E-01   9.89605334E-01 
  7.43754370E-01   7.90500526E-01   8.39674720E-01   8.90106278E-01   9.43096763E-01   9.60909876E-01   9.75539351E-01   9.92166168E-01   9.96058862E-01   9.97960723E-01 
  7.24584809E-01   7.76245008E-01   8.27648074E-01   8.78405741E-01   9.29262947E-01   9.47958121E-01   9.62803067E-01   9.79582275E-01   9.83563173E-01   9.86237991E-01 
  8.35622030E-01   8.72565643E-01   9.06838199E-01   9.39217643E-01   9.71125958E-01   9.81075145E-01   9.89096573E-01   9.97423619E-01   9.99042712E-01   9.99735078E-01 
  7.75797185E-01   8.15845379E-01   8.51268489E-01   8.83942160E-01   9.11972267E-01   9.19705962E-01   9.28347737E-01   9.37597862E-01   9.44821666E-01   9.50842507E-01 
  8.60335525E-01   8.95701519E-01   9.25542971E-01   9.52449324E-01   9.76639058E-01   9.83060160E-01   9.90093065E-01   9.97553441E-01   9.99047966E-01   9.99687660E-01 
  7.20060756E-01   7.77808298E-01   8.34206063E-01   8.89767512E-01   9.43869948E-01   9.61961039E-01   9.77198962E-01   9.93754607E-01   9.97259612E-01   9.98879967E-01 
  8.34134434E-01   8.72170495E-01   9.05615236E-01   9.36125136E-01   9.65957046E-01   9.73557009E-01   9.81560126E-01   9.91059202E-01   9.94922485E-01   9.97659798E-01 
  6.83520719E-01   7.37189334E-01   7.83383727E-01   8.34052847E-01   8.87329960E-01   9.10086268E-01   9.34198109E-01   9.71331467E-01   9.85159266E-01   9.91841236E-01 
  7.93444276E-01   8.39770424E-01   8.77425767E-01   9.12099723E-01   9.36771507E-01   9.43516583E-01   9.57772698E-01   9.80185286E-01   9.88628110E-01   9.93221411E-01 
  8.24731572E-01   8.63605010E-01   8.99282302E-01   9.32841480E-01   9.65949154E-01   9.76325380E-01   9.85268824E-01   9.95282485E-01   9.97654155E-01   9.98701203E-01 
  7.99289859E-01   8.43945966E-01   8.84409650E-01   9.21392396E-01   9.57200338E-01   9.69129559E-01   9.79747901E-01   9.92102630E-01   9.95746301E-01   9.97592580E-01 
  8.22004511E-01   8.64523799E-01   9.02467271E-01   9.37254777E-01   9.69440071E-01   9.79465139E-01   9.88126895E-01   9.97153259E-01   9.98922923E-01   9.99675763E-01 
  7.77493741E-01   8.21733912E-01   8.58608707E-01   8.93401021E-01   9.23074307E-01   9.34587842E-01   9.46312634E-01   9.62067530E-01   9.68698655E-01   9.73796945E-01 
  7.65385644E-01   8.12209023E-01   8.53093588E-01   8.94459292E-01   9.35500738E-01   9.50060889E-01   9.63581772E-01   9.79458606E-01   9.83553887E-01   9.88041079E-01 
  7.70802384E-01   8.11890592E-01   8.56212947E-01   9.02302301E-01   9.51418198E-01   9.67039227E-01   9.80645376E-01   9.95265803E-01   9.98229628E-01   9.99445817E-01 
  8.22045830E-01   8.67342841E-01   9.02483282E-01   9.36196534E-01   9.65137317E-01   9.74857351E-01   9.83945860E-01   9.94408633E-01   9.97106323E-01   9.98494846E-01 
  6.84358545E-01   7.32515263E-01   7.78376144E-01   8.23745899E-01   8.78512012E-01   8.93887766E-01   9.16708440E-01   9.58335396E-01   9.77643721E-01   9.87402569E-01 
  8.71256321E-01   9.03578371E-01   9.31174143E-01   9.55455900E-01   9.79081762E-01   9.86079524E-01   9.91824451E-01   9.97851551E-01   9.99128953E-01   9.99743269E-01 
  8.61225506E-01   8.96651186E-01   9.26476052E-01   9.52740343E-01   9.77007664E-01   9.83321638E-01   9.90095861E-01   9.97463544E-01   9.99023534E-01   9.99689801E-01 
  8.82038330E-01   9.09365672E-01   9.33529035E-01   9.56220137E-01   9.79987132E-01   9.87088040E-01   9.92424757E-01   9.98124933E-01   9.99304447E-01   9.99825841E-01 
  7.06592669E-01   7.61569484E-01   8.06548654E-01   8.56317348E-01   9.02372321E-01   9.21541557E-01   9.41661688E-01   9.70393455E-01   9.81783752E-01   9.88170823E-01 
  8.24053434E-01   8.70498674E-01   9.09210186E-01   9.43104207E-01   9.70720511E-01   9.79279207E-01   9.87488791E-01   9.96282280E-01   9.98197876E-01   9.99006319E-01 
  8.51290687E-01   8.84250864E-01   9.14364330E-01   9.42546018E-01   9.71857034E-01   9.81834662E-01   9.88944429E-01   9.96700868E-01   9.98488485E-01   9.99330050E-01 
  6.92006058E-01   7.48262549E-01   8.06801197E-01   8.68045545E-01   9.32660193E-01   9.54425792E-01   9.72137391E-01   9.91137752E-01   9.94957965E-01   9.96735524E-01 
  7.47877821E-01   8.01205512E-01   8.53161977E-01   9.03772359E-01   9.52757251E-01   9.69020427E-01   9.82135662E-01   9.95679852E-01   9.98210603E-01   9.99289778E-01 
  5.66496197E-01   6.10888934E-01   6.60661666E-01   7.20212201E-01   7.95418267E-01   8.35932070E-01   8.75533511E-01   9.38744958E-01   9.61280930E-01   9.73090569E-01 
  8.59308834E-01   8.95757266E-01   9.26319378E-01   9.52826006E-01   9.77510623E-01   9.84678405E-01   9.90903581E-01   9.97752462E-01   9.99112964E-01   9.99698832E-01 
  7.77324523E-01   8.25957884E-01   8.71855878E-01   9.15394321E-01   9.58161623E-01   9.71543735E-01   9.83018308E-01   9.95527375E-01   9.98191428E-01   9.99325056E-01 
  8.07080362E-01   8.49410820E-01   8.86052187E-01   9.18161146E-01   9.50072331E-01   9.55554426E-01   9.66259275E-01   9.82586784E-01   9.89191179E-01   9.92749853E-01 
  8.55810358E-01   8.90711562E-01   9.20508665E-01   9.46044697E-01   9.69945472E-01   9.75837949E-01   9.82646225E-01   9.91883639E-01   9.94859031E-01   9.96522740E-01 
  7.74602109E-01   8.20621645E-01   8.61968677E-01   8.99721835E-01   9.40003950E-01   9.52215457E-01   9.65754720E-01   9.85048201E-01   9.91890490E-01   9.95812577E-01 
  8.20017314E-01   8.64619516E-01   9.01114693E-01   9.36137683E-01   9.67817591E-01   9.77941767E-01   9.86656308E-01   9.95918098E-01   9.97977974E-01   9.98923616E-01 
  7.84006240E-01   8.30191273E-01   8.74307988E-01   9.17065810E-01   9.59110221E-01   9.72811973E-01   9.83900706E-01   9.95745948E-01   9.98233629E-01   9.99421387E-01 
  8.52031082E-01   8.92059716E-01   9.25025001E-01   9.53548732E-01   9.76631634E-01   9.83815669E-01   9.90626410E-01   9.97629961E-01   9.98991178E-01   9.99583073E-01 
  6.80588239E-01   7.26372578E-01   7.81536968E-01   8.38809545E-01   9.02958224E-01   9.25507587E-01   9.47390616E-01   9.74800485E-01   9.82054037E-01   9.85093054E-01 
  7.36500762E-01   7.85104891E-01   8.32918066E-01   8.80344123E-01   9.30877109E-01   9.48626680E-01   9.64776386E-01   9.85586698E-01   9.91569001E-01   9.94480158E-01 
  8.65227476E-01   9.03372563E-01   9.33867007E-01   9.59696675E-01   9.81177542E-01   9.87640101E-01   9.92964956E-01   9.98300771E-01   9.99340909E-01   9.99806090E-01 
  7.89489710E-01   8.38824720E-01   8.83654651E-01   9.24879148E-01   9.61868613E-01   9.73867575E-01   9.84171376E-01   9.95531726E-01   9.98140629E-01   9.99338063E-01 
  7.70636152E-01   8.17736968E-01   8.65363573E-01   9.11578601E-01   9.56733473E-01   9.70972102E-01   9.82943420E-01   9.95681119E-01   9.98274968E-01   9.99430294E-01 
  6.58406399E-01   6.77663101E-01   7.06986686E-01   7.46041600E-01   8.15183137E-01   8.44828349E-01   8.79702560E-01   9.42728911E-01   9.67196403E-01   9.81004565E-01 
  8.17599881E-01   8.58130061E-01   8.96674793E-01   9.33011201E-01   9.67586322E-01   9.78246977E-01   9.87408648E-01   9.96951926E-01   9.98805395E-01   9.99607340E-01 
  7.66554238E-01   8.11767807E-01   8.51905478E-01   8.88554135E-01   9.22796587E-01   9.28849380E-01   9.44816114E-01   9.72281527E-01   9.83776289E-01   9.90623967E-01 
  8.05001971E-01   8.44439483E-01   8.79318886E-01   9.12235601E-01   9.47178507E-01   9.56101298E-01   9.66735357E-01   9.82646743E-01   9.88793046E-01   9.92145317E-01 
  7.79328017E-01   8.25445896E-01   8.68012346E-01   9.08493797E-01   9.47882965E-01   9.61068864E-01   9.73404191E-01   9.89025985E-01   9.93626779E-01   9.95977778E-01 
  8.44393857E-01   8.82183752E-01   9.15186365E-01   9.44155538E-01   9.70718435E-01   9.78611513E-01   9.86200902E-01   9.95412355E-01   9.98087918E-01   9.99381819E-01 
  8.36836958E-01   8.80302663E-01   9.14456289E-01   9.45174558E-01   9.67754492E-01   9.74568670E-01   9.82945238E-01   9.92981761E-01   9.95864826E-01   9.97591256E-01 
  8.43135905E-01   8.83245132E-01   9.17988024E-01   9.48765259E-01   9.75588434E-01   9.83873364E-01   9.90771575E-01   9.97793037E-01   9.99159449E-01   9.99761538E-01 
  7.67786034E-01   8.10678105E-01   8.54671940E-01   8.98347582E-01   9.44853158E-01   9.61281035E-01   9.74602349E-01   9.90712970E-01   9.94943769E-01   9.96962800E-01 
  8.19800638E-01   8.63461187E-01   9.01776622E-01   9.36861435E-01   9.68435919E-01   9.78430057E-01   9.87241741E-01   9.96725864E-01   9.98758143E-01   9.99634657E-01 
  8.72926381E-01   9.01496372E-01   9.27558739E-01   9.51965228E-01   9.77294943E-01   9.85874543E-01   9.91748538E-01   9.97829721E-01   9.99094917E-01   9.99740844E-01 
  7.59639111E-01   8.09691436E-01   8.59318836E-01   9.07662303E-01   9.54524987E-01   9.69742123E-01   9.82288964E-01   9.95599100E-01   9.98285990E-01   9.99462640E-01 
  7.70441978E-01   8.06620093E-01   8.52930711E-01   8.98829610E-01   9.47611481E-01   9.63223543E-01   9.76775172E-01   9.91017664E-01   9.93705341E-01   9.94910120E-01 
  8.54470618E-01   8.91776417E-01   9.24363057E-01   9.52919641E-01   9.77452486E-01   9.84969870E-01   9.91422361E-01   9.97970887E-01   9.99255716E-01   9.99805123E-01 
  7.23197674E-01   7.77560042E-01   8.20946731E-01   8.64756522E-01   9.01792172E-01   9.16297224E-01   9.36540267E-01   9.70292550E-01   9.84646748E-01   9.92194542E-01 
  7.52369393E-01   8.03686286E-01   8.50845105E-01   8.92974124E-01   9.30439200E-01   9.39239281E-01   9.53973762E-01   9.77149012E-01   9.87395013E-01   9.92837712E-01 
  8.37403251E-01   8.79841806E-01   9.15192411E-01   9.47478485E-01   9.75037260E-01   9.83552994E-01   9.90616891E-01   9.97699623E-01   9.99083166E-01   9.99681655E-01 
  8.42304472E-01   8.78363724E-01   9.11307307E-01   9.42318444E-01   9.72322083E-01   9.81938537E-01   9.89609316E-01   9.97477834E-01   9.99046198E-01   9.99715862E-01 
  8.71042678E-01   9.03994114E-01   9.31647067E-01   9.56077566E-01   9.79610700E-01   9.86143606E-01   9.92031030E-01   9.98143018E-01   9.99306501E-01   9.99804605E-01 
  8.83457431E-01   9.09200074E-01   9.32366457E-01   9.53921080E-01   9.77133275E-01   9.86649048E-01   9.92252960E-01   9.96956663E-01   9.98239403E-01   9.98976505E-01 
  8.26511931E-01   8.66727225E-01   9.00498339E-01   9.31013610E-01   9.59881300E-01   9.68270795E-01   9.77138084E-01   9.89646330E-01   9.94439566E-01   9.96977034E-01 
  8.68836755E-01   9.03752681E-01   9.32334425E-01   9.57547977E-01   9.79999568E-01   9.86892878E-01   9.92482301E-01   9.98172717E-01   9.99302017E-01   9.99796886E-01 
  7.70171788E-01   8.18206776E-01   8.64032548E-01   9.08324731E-01   9.51089194E-01   9.65234831E-01   9.77238937E-01   9.90633177E-01   9.94016320E-01   9.96059687E-01 
  6.64628227E-01   7.19353242E-01   7.71599442E-01   8.27854351E-01   8.85486871E-01   9.08877467E-01   9.34611010E-01   9.72006835E-01   9.84447470E-01   9.90398478E-01 
  6.09490773E-01   6.53820190E-01   6.99753325E-01   7.50497362E-01   8.11025367E-01   8.38081142E-01   8.66760089E-01   9.11447250E-01   9.28773401E-01   9.39949749E-01 
  7.90813944E-01   8.31491488E-01   8.66670411E-01   9.00228466E-01   9.32913493E-01   9.36375740E-01   9.50912294E-01   9.75340975E-01   7.32155385E-01   9.90786982E-01 
  8.07423377E-01   8.52526175E-01   8.92768460E-01   9.29891540E-01   9.62096240E-01   9.72687891E-01   9.81999715E-01   9.92915625E-01   9.96217230E-01   9.98022357E-01 
  8.12652558E-01   8.48759385E-01   8.82953282E-01   9.15458220E-01   9.50045502E-01   9.60300580E-01   9.70294445E-01   9.85034258E-01   9.91390723E-01   9.95553793E-01 
  8.63020280E-01   8.93604069E-01   9.21369812E-01   9.47266195E-01   9.74084512E-01   9.82945580E-01   9.89438553E-01   9.96641546E-01   9.98463087E-01   9.99347320E-01 
  7.77467904E-01   8.22802429E-01   8.61448904E-01   8.99004776E-01   9.32243769E-01   9.42918095E-01   9.55613338E-01   9.75063885E-01   9.83924526E-01   9.91008990E-01 
  7.39164541E-01   7.86986313E-01   8.29417970E-01   8.69762646E-01   9.06982965E-01   9.16616145E-01   9.35303944E-01   9.66533422E-01   9.79444756E-01   9.86884249E-01 
  8.36546963E-01   8.72809264E-01   9.07268717E-01   9.39196407E-01   9.69540071E-01   9.78867505E-01   9.86690492E-01   9.94841612E-01   9.96673559E-01   9.97017305E-01 
  3.61710469E-01   3.75145118E-01   4.04900273E-01   4.46376057E-01   5.38423924E-01   5.93827273E-01   6.68261370E-01   8.43228608E-01   9.29539410E-01   9.74741492E-01 
