R_toa(412)  R_toa(443)  R_toa(490)  R_toa(510)  R_toa(555)  R_toa(670)  R_toa(765)  R_toa(865)  
  4.05071191E-02   3.18806746E-02   2.35667302E-02   2.13465968E-02   1.71517644E-02   7.61680479E-03   3.67524880E-03   3.16346013E-03 
  3.50016262E-02   2.66321009E-02   1.84741542E-02   1.63744431E-02   1.39811809E-02   7.12337176E-03   2.76785811E-03   2.33378379E-03 
  3.66601942E-02   3.08388344E-02   2.66792742E-02   2.55905869E-02   3.03607563E-02   1.99016153E-02   7.17438496E-03   6.22285099E-03 
  4.11126206E-02   3.36758531E-02   2.77713704E-02   2.62243348E-02   2.24743240E-02   7.82580385E-03   3.17147978E-03   2.61145645E-03 
  3.36763669E-02   2.76679663E-02   2.31958865E-02   2.21622416E-02   2.10004564E-02   7.68255876E-03   3.01556985E-03   2.62744162E-03 
  4.20534534E-02   3.33494943E-02   2.48517776E-02   2.25992924E-02   1.97634775E-02   8.46284464E-03   3.40158106E-03   2.97926922E-03 
  4.38472103E-02   3.74660624E-02   3.45541878E-02   3.47812041E-02   3.85300776E-02   1.83941408E-02   4.66784180E-03   3.74159112E-03 
  3.13471032E-02   2.52397631E-02   1.87823421E-02   1.67045693E-02   1.32873038E-02   5.59104817E-03   2.32451746E-03   2.21574642E-03 
  5.56095483E-02   4.77382394E-02   4.25186819E-02   4.15058906E-02   4.03071223E-02   1.68280053E-02   6.10172457E-03   5.55033350E-03 
  4.38727939E-02   3.66219487E-02   3.29663103E-02   3.33983396E-02   3.75699876E-02   1.88976164E-02   4.57192561E-03   3.65135197E-03 
  5.97298013E-02   4.87655486E-02   3.63711980E-02   3.25421833E-02   2.65131648E-02   1.30507513E-02   5.38558331E-03   5.28695410E-03 
  6.26647596E-02   5.09834414E-02   3.83777616E-02   3.43660803E-02   2.67714681E-02   1.15567042E-02   4.84130324E-03   4.64441461E-03 
  3.17297037E-02   2.76848449E-02   2.59360502E-02   2.62792288E-02   2.75114921E-02   1.55027731E-02   3.35481357E-03   2.77769486E-03 
  7.99534965E-02   6.91106189E-02   5.62400780E-02   5.16436492E-02   4.23648719E-02   2.96478522E-02   1.77920227E-02   1.93322910E-02 
  4.70376709E-02   3.95569679E-02   3.42384357E-02   3.33301254E-02   3.19223407E-02   1.36869873E-02   4.33558338E-03   4.03903428E-03 
  5.49261426E-02   4.40156659E-02   3.19844238E-02   2.79161586E-02   1.99150441E-02   1.02295449E-02   5.35343258E-03   5.21492203E-03 
  3.26207565E-02   2.89750777E-02   2.64695432E-02   2.62011865E-02   2.70785604E-02   2.28663059E-02   7.06301573E-03   6.83035566E-03 
  3.14730179E-02   2.55492551E-02   1.91406144E-02   1.67504201E-02   1.17064179E-02   5.19535368E-03   2.54576765E-03   2.30106438E-03 
  3.78454212E-02   3.29571566E-02   2.74711840E-02   2.56106218E-02   2.23715707E-02   1.40540537E-02   7.43544573E-03   7.26184191E-03 
  6.41788365E-02   5.53329698E-02   4.59301547E-02   4.26948328E-02   3.93407707E-02   2.36627705E-02   1.16013421E-02   1.27892220E-02 
  4.85564485E-02   4.07950952E-02   3.23994936E-02   2.94343442E-02   2.30259751E-02   1.39797544E-02   8.68184805E-03   8.51376343E-03 
  6.42107301E-02   5.91172288E-02   5.66325526E-02   5.61487188E-02   5.30612356E-02   3.18367541E-02   2.02704387E-02   2.25714280E-02 
  4.30284945E-02   3.33914948E-02   2.37483652E-02   2.11092090E-02   1.65674694E-02   7.64853510E-03   3.71269999E-03   3.23344178E-03 
  4.27302747E-02   3.45914209E-02   2.74699618E-02   2.57184943E-02   2.14714713E-02   9.06280057E-03   4.25746520E-03   3.75212468E-03 
  4.87888201E-02   3.88706507E-02   2.82692442E-02   2.49273283E-02   1.80758246E-02   7.95173911E-03   3.65164481E-03   3.28477770E-03 
  3.56237372E-02   3.01989555E-02   2.44514082E-02   2.25510641E-02   1.81870617E-02   9.07171187E-03   4.24804443E-03   4.48247625E-03 
  3.19968473E-02   2.74908253E-02   2.21793723E-02   2.02324685E-02   1.61822161E-02   1.03861539E-02   5.72917753E-03   6.17952586E-03 
  4.60403138E-02   3.88077712E-02   3.04163192E-02   2.73898527E-02   2.12542230E-02   1.33349537E-02   7.77931513E-03   7.73433245E-03 
  4.37271510E-02   3.40054184E-02   2.36509041E-02   2.04069512E-02   1.42085771E-02   6.51796520E-03   3.22267247E-03   2.81281262E-03 
  2.94374155E-02   2.51152706E-02   2.30263351E-02   2.31159040E-02   2.56341888E-02   1.36003024E-02   3.09115267E-03   2.46733483E-03 
  4.57691004E-02   3.73934794E-02   2.96049486E-02   2.69881317E-02   2.02793929E-02   7.81596385E-03   3.49155498E-03   3.13427896E-03 
  3.16098634E-02   2.62776381E-02   2.22965547E-02   2.12652517E-02   1.77912926E-02   6.10571404E-03   2.32982105E-03   1.99741974E-03 
  4.14759673E-02   3.37339137E-02   2.65022665E-02   2.40921748E-02   1.79165012E-02   6.74683561E-03   3.05587062E-03   2.57651731E-03 
  3.65613166E-02   2.84925656E-02   2.10672814E-02   1.93671744E-02   1.70577172E-02   7.42828091E-03   3.10411165E-03   2.62409514E-03 
  7.55235441E-02   6.61200599E-02   5.71908544E-02   5.38112849E-02   5.29414920E-02   3.08422898E-02   1.39967036E-02   1.43024554E-02 
  4.28676512E-02   3.49503292E-02   2.85897877E-02   2.68324921E-02   2.27358186E-02   7.71177973E-03   3.08949457E-03   2.59762053E-03 
  4.79210855E-02   4.11025127E-02   3.65130998E-02   3.54877996E-02   3.17697559E-02   1.20769705E-02   5.06266541E-03   4.48422427E-03 
  3.45473692E-02   3.07297058E-02   3.04648168E-02   3.18752092E-02   3.79425210E-02   4.90664075E-02   1.60427869E-02   1.31422931E-02 
  3.04832207E-02   2.50913993E-02   2.13774853E-02   2.07233777E-02   1.86791070E-02   6.54474005E-03   2.34328573E-03   2.02405286E-03 
  4.28742617E-02   3.49419379E-02   2.68653132E-02   2.43545898E-02   1.97911870E-02   9.97288718E-03   5.13444500E-03   4.87969957E-03 
  6.01480178E-02   4.82180501E-02   3.41502555E-02   2.93913353E-02   2.03560238E-02   9.98664538E-03   4.77335900E-03   4.55888525E-03 
  6.39019315E-02   5.57319966E-02   4.70033999E-02   4.39758405E-02   3.76696137E-02   2.08132164E-02   9.56828747E-03   1.01310385E-02 
  3.35188413E-02   2.82089501E-02   2.20065467E-02   1.98116462E-02   1.54246768E-02   9.95156534E-03   5.64978213E-03   6.00775106E-03 
  4.02761967E-02   3.11900599E-02   2.24100961E-02   2.02450406E-02   1.81064216E-02   9.13244674E-03   3.50747280E-03   2.89808148E-03 
  3.79354472E-02   3.00640304E-02   2.12002298E-02   1.81368398E-02   1.23114489E-02   5.46840247E-03   2.63436097E-03   2.29921500E-03 
  6.40200511E-02   5.10970100E-02   3.69430827E-02   3.27455197E-02   2.56542141E-02   1.19190118E-02   5.24941783E-03   4.79659482E-03 
  3.97775733E-02   3.18805347E-02   2.44175814E-02   2.20537213E-02   1.65659947E-02   6.62359224E-03   3.19128414E-03   2.76514500E-03 
  2.95732734E-02   2.37916923E-02   1.89095607E-02   1.78287537E-02   1.62276649E-02   6.45538692E-03   2.56765406E-03   2.26000648E-03 
  5.31744244E-02   4.49697459E-02   3.47273088E-02   3.09421662E-02   2.31785440E-02   1.23971520E-02   5.85094240E-03   6.29806307E-03 
  4.33036201E-02   3.70980885E-02   3.33373625E-02   3.25377142E-02   2.91295434E-02   9.71015151E-03   3.50068987E-03   2.95076528E-03 
  4.12073947E-02   3.26636498E-02   2.49107495E-02   2.31934115E-02   2.14179968E-02   9.87998600E-03   4.14181161E-03   3.56559630E-03 
  4.54792327E-02   3.77065589E-02   3.02776186E-02   2.77835014E-02   2.13332803E-02   8.27216708E-03   3.63716675E-03   3.23945599E-03 
  4.02100090E-02   3.19470279E-02   2.36413708E-02   2.09626022E-02   1.50902745E-02   6.20069576E-03   2.95177768E-03   2.47319265E-03 
  2.88020197E-02   2.41342368E-02   1.93142637E-02   1.77093658E-02   1.51078718E-02   8.46881930E-03   4.47907023E-03   4.77370367E-03 
  3.02442991E-02   2.46369533E-02   1.87612958E-02   1.69246227E-02   1.43710969E-02   7.05796151E-03   3.38021166E-03   3.39434121E-03 
  5.63770874E-02   4.47752089E-02   3.21363642E-02   2.81452867E-02   2.03418518E-02   1.01059155E-02   5.01908677E-03   4.75171737E-03 
  3.92191621E-02   3.04867280E-02   2.20171643E-02   1.99136153E-02   1.77231000E-02   9.68321334E-03   3.81427408E-03   3.16147478E-03 
  4.31284610E-02   3.43143346E-02   2.51043132E-02   2.20040845E-02   1.56151149E-02   6.97240583E-03   3.60311928E-03   3.12058708E-03 
  7.86303828E-02   6.65766087E-02   5.24604130E-02   4.76585126E-02   3.81824068E-02   2.40264029E-02   1.37184868E-02   1.41332227E-02 
  3.32505055E-02   2.65759895E-02   2.15938292E-02   2.04298865E-02   2.14086165E-02   7.75981206E-03   2.63811414E-03   2.23682422E-03 
  4.50002604E-02   3.90829497E-02   3.75038804E-02   3.85917515E-02   4.14585835E-02   1.91532384E-02   4.25007250E-03   3.40324332E-03 
  3.94174803E-02   3.10886613E-02   2.34756366E-02   2.15176655E-02   1.76421927E-02   6.86810465E-03   2.93978442E-03   2.52245552E-03 
  4.06465438E-02   3.20973300E-02   2.21830097E-02   1.87619768E-02   1.26613313E-02   5.66345608E-03   2.87244968E-03   2.39925725E-03 
  2.46897380E-02   1.99206224E-02   1.59847971E-02   1.52405000E-02   1.72406374E-02   1.96220406E-02   7.54979002E-03   6.18977701E-03 
  5.51286699E-02   4.80900307E-02   4.34587863E-02   4.26890921E-02   4.64393355E-02   3.02251044E-02   1.26597442E-02   1.22760656E-02 
  4.61934793E-02   3.75927384E-02   2.85892429E-02   2.59169985E-02   2.24167742E-02   1.10741851E-02   4.63917842E-03   4.72765112E-03 
  3.34847517E-02   2.79839599E-02   2.21748742E-02   2.00885035E-02   1.53421106E-02   8.10894865E-03   4.44489073E-03   4.63807737E-03 
  3.14208086E-02   2.46525452E-02   1.84292043E-02   1.69111638E-02   1.46740831E-02   5.92389790E-03   2.45686874E-03   2.10743527E-03 
  4.42455739E-02   3.75700365E-02   3.22759395E-02   3.11719180E-02   2.89972254E-02   1.75132247E-02   1.13015140E-02   1.29608022E-02 
  4.13277985E-02   3.27826208E-02   2.44500733E-02   2.19399758E-02   1.65717323E-02   6.72014757E-03   3.13292306E-03   2.65098913E-03 
  6.19280548E-02   5.75171378E-02   5.08214147E-02   4.76402430E-02   4.07631037E-02   3.24539507E-02   1.82773474E-02   2.03954477E-02 
  3.62601521E-02   3.02401580E-02   2.37922404E-02   2.16835017E-02   1.75478246E-02   8.50648775E-03   4.00840327E-03   4.37770034E-03 
  3.47727811E-02   2.75159033E-02   2.11454668E-02   1.97827828E-02   1.92517673E-02   8.79043519E-03   3.18938489E-03   2.89168946E-03 
  6.54974758E-02   5.27543800E-02   3.75460850E-02   3.23261336E-02   2.24854779E-02   1.14266548E-02   5.51527145E-03   5.29836462E-03 
  4.02510903E-02   3.40011262E-02   3.00774827E-02   3.02131459E-02   3.33521789E-02   2.27344109E-02   1.00042171E-02   1.06115907E-02 
  5.98156250E-02   5.05968343E-02   3.98188651E-02   3.60737864E-02   2.87077168E-02   1.72315585E-02   9.04143893E-03   9.44983986E-03 
  4.09308461E-02   3.19244158E-02   2.26702445E-02   1.98454920E-02   1.42419818E-02   6.34837568E-03   3.18511813E-03   2.69834423E-03 
  4.40484182E-02   3.81264925E-02   3.62273603E-02   3.63168799E-02   4.51685795E-02   2.78298989E-02   7.49342675E-03   6.10658468E-03 
  5.04402738E-02   4.10272748E-02   3.15246718E-02   2.87136577E-02   2.41241602E-02   1.01716623E-02   3.93077919E-03   3.60657530E-03 
  6.46008714E-02   6.00688051E-02   5.33262900E-02   5.01127590E-02   4.31224988E-02   3.52856096E-02   2.16393140E-02   2.39421175E-02 
  3.68148418E-02   3.02148351E-02   2.40228188E-02   2.22452849E-02   1.92375276E-02   1.10273426E-02   7.05477389E-03   8.03726821E-03 
  3.95869706E-02   3.24524618E-02   2.81540159E-02   2.80471589E-02   2.96234979E-02   1.21504481E-02   3.43663702E-03   2.84857761E-03 
  3.41947422E-02   2.85249641E-02   2.25743281E-02   2.05407323E-02   1.57271095E-02   6.44524187E-03   2.69770711E-03   2.57214582E-03 
  3.43419644E-02   2.90057388E-02   2.52849896E-02   2.42957043E-02   2.06828608E-02   6.95361278E-03   2.57277651E-03   2.24228261E-03 
  4.34502055E-02   3.42121212E-02   2.47728777E-02   2.20807059E-02   1.72938172E-02   8.73043879E-03   4.57177072E-03   4.04703122E-03 
  4.29444914E-02   3.58202063E-02   3.13098170E-02   3.04826216E-02   3.07258550E-02   1.08705027E-02   3.56488847E-03   2.92564161E-03 
  6.51635869E-02   5.66969449E-02   4.78423283E-02   4.49565884E-02   4.00880479E-02   3.13658406E-02   2.12655046E-02   2.71993072E-02 
  4.68748263E-02   3.94957179E-02   3.21006653E-02   2.97994335E-02   2.47042858E-02   1.40237734E-02   8.21060671E-03   7.98367852E-03 
  4.48550902E-02   3.83966252E-02   3.48191769E-02   3.45372366E-02   3.34167615E-02   1.24344393E-02   4.34932745E-03   3.65546604E-03 
  6.75691152E-02   5.43325959E-02   3.93131034E-02   3.43660641E-02   2.49228887E-02   1.30990721E-02   6.84447057E-03   6.94676397E-03 
  5.90516931E-02   4.93304892E-02   3.71842046E-02   3.29032637E-02   2.46089316E-02   1.49401956E-02   7.77384328E-03   8.38199428E-03 
  4.64975479E-02   4.16313076E-02   4.10941886E-02   4.23151089E-02   4.40731111E-02   2.07321050E-02   4.68488908E-03   3.72993128E-03 
  3.49432649E-02   2.69810807E-02   1.94731306E-02   1.77246885E-02   1.57626929E-02   7.87011149E-03   3.03214077E-03   2.52951374E-03 
  3.23390071E-02   2.75777439E-02   2.20443188E-02   2.00364620E-02   1.59465558E-02   9.67118014E-03   5.11483022E-03   5.37933257E-03 
  5.44918090E-02   4.81190590E-02   4.49130422E-02   4.51955012E-02   4.79846793E-02   2.91112637E-02   1.23948197E-02   1.21955115E-02 
  3.91261476E-02   3.05495241E-02   2.13970489E-02   1.84286022E-02   1.26868100E-02   5.70364926E-03   2.67837517E-03   2.46957021E-03 
  5.08597359E-02   4.66570563E-02   4.10177852E-02   3.85163450E-02   3.29942500E-02   2.50495430E-02   1.48694083E-02   1.49747497E-02 
  3.29717915E-02   2.55513608E-02   1.82679857E-02   1.63357330E-02   1.44056266E-02   6.68639244E-03   2.73241127E-03   2.35388900E-03 
  6.40074241E-02   5.28919444E-02   4.10715931E-02   3.78166836E-02   3.42836212E-02   2.31770830E-02   8.62191498E-03   8.74677984E-03 
  4.94140675E-02   4.36035566E-02   3.83058255E-02   3.63458099E-02   3.08915341E-02   1.50151697E-02   7.38416959E-03   6.92993344E-03 
  7.76042928E-02   6.94092095E-02   6.14317680E-02   5.89218027E-02   5.37391912E-02   3.34314037E-02   1.99944417E-02   2.01034243E-02 
  7.29422371E-02   6.52170346E-02   5.50062289E-02   5.05793502E-02   4.15946965E-02   3.44438085E-02   2.15173776E-02   3.03094596E-02 
  3.93261729E-02   3.28759572E-02   2.78676848E-02   2.69315931E-02   2.71407742E-02   1.36423391E-02   4.32593698E-03   4.01736267E-03 
  3.83637978E-02   3.07739505E-02   2.47794496E-02   2.37659393E-02   2.40771261E-02   1.02198353E-02   3.71207673E-03   3.12676719E-03 
  3.05540492E-02   2.43615547E-02   1.78131942E-02   1.57631829E-02   1.17023583E-02   5.04299579E-03   2.28913377E-03   2.05772555E-03 
  5.57126539E-02   4.28669371E-02   2.72936528E-02   2.26840284E-02   1.51800046E-02   7.39288726E-03   3.49418177E-03   3.24293430E-03 
  3.62777018E-02   2.95801354E-02   2.25603601E-02   2.03461281E-02   1.72353325E-02   8.47588507E-03   3.90328340E-03   3.84324465E-03 
  3.66700228E-02   3.27666899E-02   2.87302927E-02   2.72896203E-02   2.43260679E-02   1.59766503E-02   8.79294322E-03   1.06002857E-02 
  3.78615661E-02   3.06789358E-02   2.42748085E-02   2.24418128E-02   1.99809452E-02   8.17666916E-03   3.73714919E-03   3.38236356E-03 
  2.59987781E-02   2.20867812E-02   1.85640698E-02   1.74607761E-02   1.44719491E-02   5.53177092E-03   1.91068121E-03   1.79383532E-03 
  3.95776384E-02   3.21918074E-02   2.44205914E-02   2.17464592E-02   1.59626716E-02   7.80017603E-03   4.13173416E-03   3.72676671E-03 
  2.94391056E-02   2.45526413E-02   2.10743115E-02   2.02920329E-02   1.75901247E-02   6.17424772E-03   2.20699764E-03   1.93666626E-03 
  4.03129269E-02   3.20031015E-02   2.40114566E-02   2.17689512E-02   1.70814558E-02   8.18870800E-03   4.45157430E-03   4.38363852E-03 
  2.60339996E-02   2.16244329E-02   1.63773359E-02   1.45377164E-02   1.09345528E-02   6.71725348E-03   3.60163338E-03   4.04155618E-03 
  3.34527056E-02   2.70746693E-02   2.04960771E-02   1.83262123E-02   1.38429357E-02   7.69554003E-03   4.49624898E-03   4.64123884E-03 
  4.38372573E-02   3.71604655E-02   3.33954565E-02   3.27278998E-02   3.55748367E-02   1.51117041E-02   4.93024140E-03   4.40936702E-03 
  3.50179268E-02   2.93639006E-02   2.47817174E-02   2.31869622E-02   1.81073500E-02   6.32942637E-03   2.60387337E-03   2.22026163E-03 
  4.89453797E-02   3.95357206E-02   2.98166176E-02   2.68769213E-02   2.19916991E-02   9.33149790E-03   3.83669494E-03   3.66184337E-03 
  6.33473529E-02   5.43004404E-02   4.35555138E-02   3.97247702E-02   3.21160687E-02   2.12049614E-02   1.17936082E-02   1.15788673E-02 
  4.68630753E-02   3.70361692E-02   2.74607820E-02   2.49583160E-02   2.07772468E-02   9.78541796E-03   4.63997699E-03   4.29823954E-03 
  2.77246932E-02   2.23622211E-02   1.64346114E-02   1.46307658E-02   1.20117269E-02   6.85708288E-03   3.16979293E-03   3.18531651E-03 
  3.81661075E-02   3.05422687E-02   2.32568877E-02   2.13175185E-02   1.86790223E-02   9.83239793E-03   5.46951092E-03   5.41440311E-03 
  3.43233877E-02   2.86504495E-02   2.52401628E-02   2.49011918E-02   2.62355491E-02   1.04628144E-02   3.02952462E-03   2.50181776E-03 
  7.79995675E-02   6.46240884E-02   4.80373384E-02   4.23188495E-02   3.15865260E-02   1.73986288E-02   8.62642244E-03   9.40717565E-03 
  2.93864156E-02   2.32084185E-02   1.75547894E-02   1.61011526E-02   1.33834399E-02   5.65795149E-03   2.62558780E-03   2.47120041E-03 
  6.07292517E-02   5.25753358E-02   4.33633212E-02   4.00999309E-02   3.37328083E-02   2.51398527E-02   1.64359171E-02   1.76371106E-02 
  4.33657615E-02   3.43030789E-02   2.48156826E-02   2.19811736E-02   1.69179779E-02   7.30154981E-03   3.26727529E-03   2.94614560E-03 
  3.23518415E-02   2.54981364E-02   1.90877019E-02   1.72304031E-02   1.36372808E-02   5.28207186E-03   2.38295312E-03   2.02593157E-03 
  5.30434140E-02   4.76178609E-02   4.04631540E-02   3.74765656E-02   3.11597944E-02   2.27373132E-02   1.36602979E-02   1.34521899E-02 
  3.41948711E-02   2.74492167E-02   1.94006952E-02   1.65990024E-02   1.13636703E-02   5.50742117E-03   2.60074603E-03   2.45700198E-03 
  5.21980252E-02   4.10769296E-02   2.91205698E-02   2.52131584E-02   1.76009111E-02   8.18139371E-03   4.08748212E-03   3.70007788E-03 
  4.25130778E-02   3.47429453E-02   2.62655049E-02   2.33704004E-02   1.74617332E-02   9.60024028E-03   5.16870707E-03   4.88232887E-03 
  6.61467589E-02   5.28241813E-02   3.61962115E-02   3.05654254E-02   2.08920289E-02   1.05035044E-02   5.25383040E-03   5.00545340E-03 
  5.73768535E-02   4.66767484E-02   3.52842914E-02   3.13427239E-02   2.28431470E-02   1.11361948E-02   5.80599286E-03   5.86607526E-03 
  3.88444929E-02   3.03771269E-02   2.19828141E-02   1.95086893E-02   1.45202384E-02   6.18577730E-03   3.02223758E-03   2.53627753E-03 
  5.80300921E-02   5.07361927E-02   4.28612562E-02   4.03205960E-02   3.60996670E-02   2.35503916E-02   1.36674549E-02   1.66982036E-02 
  3.97741827E-02   3.18936773E-02   2.29602100E-02   1.99156673E-02   1.41293789E-02   7.30121507E-03   3.89701387E-03   3.71120711E-03 
  6.81081750E-02   5.93086903E-02   5.12851931E-02   4.89449438E-02   4.59566767E-02   2.58079716E-02   1.27895236E-02   1.27300262E-02 
  4.75235240E-02   3.72359480E-02   2.71512612E-02   2.41167122E-02   1.86049739E-02   7.56357405E-03   3.43850524E-03   3.00681579E-03 
  8.43195437E-02   7.27970902E-02   5.90789461E-02   5.41032201E-02   4.43498628E-02   3.37410451E-02   2.25124944E-02   2.60522760E-02 
  5.39591856E-02   4.27191443E-02   3.15397996E-02   2.83453485E-02   2.24254441E-02   9.26593887E-03   4.05501261E-03   3.63164436E-03 
