t(412)  t(443)  t(490)  t(510)  t(555)  t(670)  t(765)  t(865)  
  8.32605861E-01   8.67675391E-01   9.05745560E-01   9.17065226E-01   9.37633299E-01   9.68633631E-01   9.81302377E-01   9.85888196E-01 
  8.48025477E-01   8.84890953E-01   9.23387257E-01   9.33972696E-01   9.51824568E-01   9.74184406E-01   9.83894940E-01   9.87797754E-01 
  8.59358831E-01   8.91843573E-01   9.25536414E-01   9.35078502E-01   9.52051637E-01   9.76424841E-01   9.86083048E-01   9.89591192E-01 
  7.07630749E-01   7.66491858E-01   8.34216038E-01   8.54082674E-01   8.88550814E-01   9.35831219E-01   9.56908108E-01   9.65347358E-01 
  8.47524034E-01   8.80550719E-01   9.14880818E-01   9.24890900E-01   9.43417337E-01   9.70594432E-01   9.80684285E-01   9.84968229E-01 
  7.52954737E-01   7.95422074E-01   8.43865057E-01   8.58839162E-01   8.86818261E-01   9.31546892E-01   9.58280107E-01   9.62425833E-01 
  8.56892497E-01   8.91148624E-01   9.26471941E-01   9.36263078E-01   9.53285847E-01   9.75379293E-01   9.84881410E-01   9.88643826E-01 
  8.34595773E-01   8.69328295E-01   9.07376113E-01   9.18713655E-01   9.39471132E-01   9.70071990E-01   9.82332758E-01   9.86648296E-01 
  7.91448953E-01   8.33030391E-01   8.77994737E-01   8.90541004E-01   9.11620896E-01   9.34650333E-01   9.43085780E-01   9.51961642E-01 
  8.41492324E-01   8.79241775E-01   9.18951902E-01   9.30031508E-01   9.48926861E-01   9.74444326E-01   9.85365181E-01   9.89202757E-01 
  7.79455811E-01   8.25346862E-01   8.76591575E-01   8.91840982E-01   9.19386351E-01   9.59196626E-01   9.75658781E-01   9.81745578E-01 
  8.86966120E-01   9.12766935E-01   9.38450703E-01   9.45888942E-01   9.58976596E-01   9.81479282E-01   9.88711024E-01   9.91261206E-01 
  8.25045382E-01   8.63725103E-01   9.05767348E-01   9.18022272E-01   9.39596344E-01   9.69087080E-01   9.81229260E-01   9.85822823E-01 
  6.67122831E-01   7.14851579E-01   7.73037271E-01   7.92046847E-01   8.29388832E-01   8.92140166E-01   9.20375737E-01   9.32699060E-01 
  6.38661493E-01   6.77795104E-01   7.24927469E-01   7.40976899E-01   7.73016572E-01   8.37208884E-01   8.77676836E-01   9.01205923E-01 
  8.88060655E-01   9.11861461E-01   9.36741425E-01   9.44008396E-01   9.57574857E-01   9.79706010E-01   9.89484325E-01   9.92173214E-01 
  6.94213579E-01   7.38704054E-01   7.93324212E-01   8.11049054E-01   8.45151833E-01   9.00474488E-01   9.29561804E-01   9.42681874E-01 
  5.49320463E-01   5.94977570E-01   6.52430198E-01   6.72078956E-01   7.11057444E-01   7.76380663E-01   8.10917820E-01   8.44946692E-01 
  8.50242825E-01   8.84263487E-01   9.17994442E-01   9.27244504E-01   9.43495251E-01   9.64914747E-01   9.71171880E-01   9.74984310E-01 
  8.07008089E-01   8.47211341E-01   8.91349456E-01   9.04524664E-01   9.28529607E-01   9.64531341E-01   9.79466000E-01   9.84699814E-01 
  8.79982580E-01   9.09899141E-01   9.39670357E-01   9.47770123E-01   9.61600887E-01   9.81292020E-01   9.88903753E-01   9.91670431E-01 
  8.50795013E-01   8.87326250E-01   9.24064823E-01   9.34203803E-01   9.51895449E-01   9.75407483E-01   9.85309557E-01   9.89023168E-01 
  8.61632508E-01   8.95794964E-01   9.30238605E-01   9.39666851E-01   9.55888349E-01   9.77676053E-01   9.86633199E-01   9.89781254E-01 
  8.66045113E-01   8.95697517E-01   9.24563978E-01   9.32516799E-01   9.45815770E-01   9.72704511E-01   9.79598139E-01   9.82122350E-01 
  7.77435051E-01   8.17505755E-01   8.61634596E-01   8.74511477E-01   8.96139823E-01   9.23096915E-01   9.37438599E-01   9.45006528E-01 
  7.66487107E-01   8.15825717E-01   8.69640330E-01   8.85073162E-01   9.11900928E-01   9.46545011E-01   9.62464687E-01   9.70755179E-01 
  8.50164953E-01   8.83996366E-01   9.19381701E-01   9.29500006E-01   9.47641001E-01   9.73153190E-01   9.83408612E-01   9.87413951E-01 
  6.16142308E-01   6.64293618E-01   7.26131057E-01   7.47084821E-01   7.88292061E-01   8.56352992E-01   8.96271319E-01   9.16893273E-01 
  8.32209876E-01   8.70932570E-01   9.12585662E-01   9.24540910E-01   9.45130944E-01   9.72879251E-01   9.84222982E-01   9.88274591E-01 
  7.84773958E-01   8.28121072E-01   8.75495569E-01   8.89228259E-01   9.14010670E-01   9.49392248E-01   9.65515393E-01   9.72867792E-01 
  8.67448109E-01   8.98608768E-01   9.30269095E-01   9.38947160E-01   9.53836325E-01   9.76687987E-01   9.84830214E-01   9.88220075E-01 
  6.67778531E-01   7.15357395E-01   7.72682879E-01   7.91480674E-01   8.27968281E-01   8.89348611E-01   9.19266319E-01   9.35572686E-01 
  7.51222244E-01   7.89240819E-01   8.35453726E-01   8.50782857E-01   8.80799409E-01   9.31036005E-01   9.54029653E-01   9.63681438E-01 
  6.99999793E-01   7.44061831E-01   7.94678404E-01   8.10615812E-01   8.40971071E-01   8.87473113E-01   9.08570466E-01   9.26769282E-01 
  5.11483264E-01   5.39946595E-01   5.78774325E-01   5.94412266E-01   6.28222089E-01   6.89912957E-01   7.44598906E-01   7.83868318E-01 
  8.40188239E-01   8.77739835E-01   9.16806485E-01   9.27590950E-01   9.45780105E-01   9.68716326E-01   9.78951163E-01   9.83435144E-01 
  5.41431126E-01   5.88846766E-01   6.52341751E-01   6.73470909E-01   7.13319581E-01   7.77795835E-01   8.19365984E-01   8.47254216E-01 
  6.65105924E-01   7.12425793E-01   7.68833583E-01   7.86694738E-01   8.19597801E-01   8.71840233E-01   9.03042448E-01   9.23408356E-01 
  8.49141165E-01   8.86383129E-01   9.23969139E-01   9.34191886E-01   9.51864228E-01   9.76364995E-01   9.84574181E-01   9.87145083E-01 
  6.99793466E-01   7.54165394E-01   8.17421172E-01   8.36868500E-01   8.73040907E-01   9.25467828E-01   9.48732103E-01   9.57977844E-01 
  7.50388400E-01   7.88959870E-01   8.30007174E-01   8.42281374E-01   8.64808921E-01   9.04721811E-01   9.13915722E-01   9.24953738E-01 
  8.60587645E-01   8.92280783E-01   9.25191886E-01   9.34659185E-01   9.51765854E-01   9.76464080E-01   9.85943493E-01   9.89469967E-01 
  7.69756520E-01   8.17312917E-01   8.68578370E-01   8.83794682E-01   9.11675276E-01   9.54144979E-01   9.72404257E-01   9.79079829E-01 
  8.16674845E-01   8.49310549E-01   8.82776740E-01   8.92318167E-01   9.09537810E-01   9.40013198E-01   9.52181964E-01   9.56520910E-01 
  7.88619789E-01   8.28571443E-01   8.74328795E-01   8.88621789E-01   9.15653401E-01   9.57766355E-01   9.75380392E-01   9.81534944E-01 
  7.37760922E-01   7.81151730E-01   8.27108910E-01   8.40580885E-01   8.65595755E-01   9.10053387E-01   9.26359151E-01   9.39410501E-01 
  8.52343198E-01   8.85646407E-01   9.19735948E-01   9.29562559E-01   9.47254399E-01   9.72445383E-01   9.82571455E-01   9.86283201E-01 
  7.93517176E-01   8.39227632E-01   8.89190230E-01   9.03414409E-01   9.28038358E-01   9.60702745E-01   9.75021469E-01   9.81150569E-01 
  8.59456861E-01   8.93212812E-01   9.27492257E-01   9.36799671E-01   9.52718049E-01   9.73914756E-01   9.78508520E-01   9.81117892E-01 
  7.98254143E-01   8.39749054E-01   8.85977902E-01   8.99855155E-01   9.25277688E-01   9.62792685E-01   9.77888909E-01   9.83256916E-01 
  8.19243705E-01   8.56789353E-01   8.97746301E-01   9.09905411E-01   9.32058572E-01   9.65095436E-01   9.79186556E-01   9.84262914E-01 
  8.56319570E-01   8.91859169E-01   9.28727213E-01   9.38883467E-01   9.55937583E-01   9.77726367E-01   9.86759833E-01   9.90129614E-01 
  8.40363469E-01   8.75182286E-01   9.12362291E-01   9.23187607E-01   9.42473433E-01   9.70606944E-01   9.82266553E-01   9.86511467E-01 
  6.27090570E-01   6.69174372E-01   7.18920827E-01   7.35822069E-01   7.67090965E-01   8.33720074E-01   8.66959998E-01   8.90636086E-01 
  7.32106602E-01   7.83470204E-01   8.43263132E-01   8.61550018E-01   8.94997524E-01   9.43498355E-01   9.65452107E-01   9.73855153E-01 
  8.55061170E-01   8.85858143E-01   9.18494999E-01   9.28062441E-01   9.45627689E-01   9.71935974E-01   9.81161139E-01   9.85276026E-01 
  8.18326174E-01   8.55436098E-01   8.96019132E-01   9.07373098E-01   9.26995578E-01   9.44865355E-01   9.51666056E-01   9.57114133E-01 
  8.49835020E-01   8.79261924E-01   9.08263434E-01   9.16530688E-01   9.32375499E-01   9.65949586E-01   9.77756348E-01   9.81202778E-01 
  8.52974360E-01   8.87085457E-01   9.22346032E-01   9.32282331E-01   9.49918929E-01   9.75081088E-01   9.84707398E-01   9.88464027E-01 
  7.18921822E-01   7.56233125E-01   8.00456132E-01   8.15081590E-01   8.43796210E-01   8.95604724E-01   9.21637788E-01   9.36588218E-01 
  7.24173086E-01   7.67818692E-01   8.21072506E-01   8.38527705E-01   8.72342352E-01   9.27010529E-01   9.50506352E-01   9.60853199E-01 
  7.89966677E-01   8.32327251E-01   8.79282831E-01   8.93379111E-01   9.19233020E-01   9.58045280E-01   9.74180226E-01   9.80108740E-01 
  6.39677784E-01   6.84906442E-01   7.39967432E-01   7.58256665E-01   7.93978873E-01   8.57210821E-01   8.87877029E-01   9.03033686E-01 
  8.46884426E-01   8.80809967E-01   9.15526809E-01   9.25389147E-01   9.42711261E-01   9.64054203E-01   9.73157345E-01   9.77781711E-01 
  8.80906305E-01   9.08239766E-01   9.35571452E-01   9.43675857E-01   9.58849789E-01   9.80775123E-01   9.88467188E-01   9.91175035E-01 
  6.86698734E-01   7.26550578E-01   7.72825265E-01   7.88080013E-01   8.17842220E-01   8.73800573E-01   9.03840227E-01   9.20128309E-01 
  6.18257273E-01   6.60903387E-01   7.11515717E-01   7.28791479E-01   7.62925287E-01   8.33474934E-01   8.69439598E-01   8.94196511E-01 
  8.47395182E-01   8.83753214E-01   9.20263461E-01   9.30131535E-01   9.47151415E-01   9.70531072E-01   9.80139033E-01   9.83920864E-01 
  7.58286647E-01   8.06838515E-01   8.62068323E-01   8.78822715E-01   9.09571472E-01   9.54128610E-01   9.73528846E-01   9.79680297E-01 
  8.68266723E-01   8.97503321E-01   9.27445964E-01   9.36006983E-01   9.51484831E-01   9.75219303E-01   9.83054161E-01   9.86660399E-01 
  7.33890863E-01   7.84954508E-01   8.43586481E-01   8.61422310E-01   8.94818399E-01   9.44001917E-01   9.65459094E-01   9.73871121E-01 
  8.58194080E-01   8.89661079E-01   9.22575517E-01   9.32000679E-01   9.48654524E-01   9.72824268E-01   9.81451500E-01   9.85498517E-01 
  7.06594222E-01   7.62423353E-01   8.27479930E-01   8.47510377E-01   8.84719199E-01   9.40621278E-01   9.64134816E-01   9.72942571E-01 
  7.91041235E-01   8.35299942E-01   8.83773046E-01   8.98065035E-01   9.23927376E-01   9.60675202E-01   9.75668551E-01   9.81340576E-01 
  7.38734052E-01   7.82826660E-01   8.34058703E-01   8.49633655E-01   8.76332401E-01   9.04639503E-01   9.17651478E-01   9.29466755E-01 
  8.43543487E-01   8.80731293E-01   9.18759481E-01   9.29269840E-01   9.47343720E-01   9.71073251E-01   9.81523404E-01   9.85853272E-01 
  7.80529931E-01   8.18342642E-01   8.58881944E-01   8.70891611E-01   8.92576802E-01   9.27048304E-01   9.42509063E-01   9.48593370E-01 
  7.93542346E-01   8.37639155E-01   8.85770109E-01   8.99965667E-01   9.25713238E-01   9.62964112E-01   9.78060354E-01   9.83491133E-01 
  8.32095404E-01   8.70552597E-01   9.10822418E-01   9.22270949E-01   9.42668478E-01   9.70631877E-01   9.81777263E-01   9.86241108E-01 
  8.29040756E-01   8.67088835E-01   9.07375019E-01   9.18499873E-01   9.37401946E-01   9.64043726E-01   9.76647742E-01   9.82202848E-01 
  7.68331596E-01   8.14754696E-01   8.67432336E-01   8.83391337E-01   9.12705544E-01   9.55888171E-01   9.73705608E-01   9.80212364E-01 
  8.20021618E-01   8.57682301E-01   8.98655141E-01   9.10811333E-01   9.32908711E-01   9.66260047E-01   9.79736432E-01   9.84614208E-01 
  8.69760787E-01   8.98897678E-01   9.29139085E-01   9.38039396E-01   9.53744511E-01   9.78107319E-01   9.87242445E-01   9.90481512E-01 
  8.64561760E-01   8.97362591E-01   9.29736308E-01   9.38589773E-01   9.54353000E-01   9.76363854E-01   9.84508467E-01   9.88053535E-01 
  7.17403592E-01   7.66858733E-01   8.26460856E-01   8.45478591E-01   8.81608938E-01   9.37705953E-01   9.61354543E-01   9.70384173E-01 
  8.13320939E-01   8.52242821E-01   8.94518069E-01   9.07013548E-01   9.29748848E-01   9.63003097E-01   9.76124813E-01   9.80704576E-01 
  8.43658934E-01   8.80601072E-01   9.19431642E-01   9.30188196E-01   9.48794216E-01   9.72692942E-01   9.82919637E-01   9.87061948E-01 
  7.49460195E-01   7.96874026E-01   8.52193088E-01   8.69326977E-01   9.01239045E-01   9.49209383E-01   9.69086731E-01   9.76604734E-01 
  6.48713660E-01   6.96353188E-01   7.53966618E-01   7.72610679E-01   8.09050660E-01   8.67231409E-01   8.96455187E-01   9.13734985E-01 
  5.32583233E-01   5.55090843E-01   5.87149660E-01   6.01280319E-01   6.35564658E-01   7.26001507E-01   8.31732479E-01   8.26151431E-01 
  8.45617469E-01   8.83317481E-01   9.22377124E-01   9.33035160E-01   9.50581955E-01   9.72364116E-01   9.81538151E-01   9.85433241E-01 
  8.62953176E-01   8.91661950E-01   9.22311476E-01   9.31335660E-01   9.47679634E-01   9.73482987E-01   9.84925059E-01   9.88479339E-01 
  7.68451130E-01   8.10896828E-01   8.56053522E-01   8.68795994E-01   8.90643643E-01   9.27326284E-01   9.39234003E-01   9.47694994E-01 
  7.20482364E-01   7.66572515E-01   8.17933597E-01   8.33482497E-01   8.61897859E-01   8.96118807E-01   9.12209630E-01   9.27739893E-01 
  7.92775640E-01   8.26805177E-01   8.62125124E-01   8.72939932E-01   8.90903653E-01   9.28840447E-01   9.48112845E-01   9.56012075E-01 
  6.88044070E-01   7.45530139E-01   8.13872893E-01   8.35267248E-01   8.75325015E-01   9.35353910E-01   9.61388482E-01   9.70960869E-01 
  8.27527703E-01   8.64177053E-01   9.03030692E-01   9.14360805E-01   9.34983198E-01   9.64650986E-01   9.76905834E-01   9.81896639E-01 
  7.53774619E-01   8.04079860E-01   8.60492639E-01   8.77345159E-01   9.08030405E-01   9.52576532E-01   9.71251436E-01   9.78393936E-01 
  7.59030521E-01   7.98026937E-01   8.39986358E-01   8.52693839E-01   8.75923832E-01   9.16844953E-01   9.30771307E-01   9.40009048E-01 
  8.31698491E-01   8.71907602E-01   9.13535028E-01   9.24660630E-01   9.44965594E-01   9.72074920E-01   9.83604357E-01   9.87852598E-01 
  4.22244061E-01   4.44885452E-01   4.59555194E-01   4.68520511E-01   4.96377194E-01   5.87035088E-01   6.53827640E-01   7.09889600E-01 
  7.88738781E-01   8.32715546E-01   8.81463188E-01   8.96007158E-01   9.22499405E-01   9.61189011E-01   9.77553159E-01   9.83277758E-01 
  5.45131372E-01   5.85610172E-01   6.37937213E-01   6.55652887E-01   6.91332984E-01   7.58562085E-01   7.98432349E-01   8.25260543E-01 
  8.45327965E-01   8.80132267E-01   9.15632945E-01   9.25383086E-01   9.42087794E-01   9.65687094E-01   9.72164036E-01   9.76547505E-01 
  8.30202758E-01   8.68559898E-01   9.09384140E-01   9.20959359E-01   9.41286167E-01   9.68745366E-01   9.80473348E-01   9.85252044E-01 
  8.11684707E-01   8.51432427E-01   8.94745245E-01   9.07554305E-01   9.30882528E-01   9.65026521E-01   9.79086527E-01   9.84272920E-01 
  6.22000707E-01   6.79469480E-01   7.50486915E-01   7.73258857E-01   8.15507663E-01   8.76703315E-01   9.09625888E-01   9.27614660E-01 
  7.24117352E-01   7.73076370E-01   8.28304505E-01   8.46084854E-01   8.75830899E-01   9.25471958E-01   9.48473003E-01   9.59669788E-01 
  4.71290372E-01   5.06571246E-01   5.53659170E-01   5.70575811E-01   6.06534218E-01   6.76991994E-01   7.34155074E-01   7.77672848E-01 
  8.24856402E-01   8.62626318E-01   9.03724776E-01   9.15743640E-01   9.37470989E-01   9.68791920E-01   9.81637446E-01   9.86362286E-01 
  8.60784954E-01   8.95666278E-01   9.31078135E-01   9.40706193E-01   9.56992635E-01   9.78558148E-01   9.87382910E-01   9.90519041E-01 
  8.03899195E-01   8.44317554E-01   8.87243954E-01   8.99813905E-01   9.22633158E-01   9.58022035E-01   9.71430641E-01   9.77693009E-01 
  7.82380621E-01   8.24636547E-01   8.69136452E-01   8.81835755E-01   9.03777380E-01   9.29035694E-01   9.41715454E-01   9.51583089E-01 
  8.28503865E-01   8.63838920E-01   9.01139391E-01   9.11936005E-01   9.31402061E-01   9.57451143E-01   9.67843476E-01   9.74067689E-01 
  7.62097171E-01   8.12802907E-01   8.67712939E-01   8.83784951E-01   9.12968547E-01   9.56725035E-01   9.74044682E-01   9.80497195E-01 
  8.42737842E-01   8.77528882E-01   9.13974797E-01   9.24060539E-01   9.41300802E-01   9.59997845E-01   9.66158257E-01   9.69644421E-01 
  8.26108484E-01   8.62084740E-01   9.01409023E-01   9.13133061E-01   9.34664513E-01   9.67352918E-01   9.79623088E-01   9.84521105E-01 
  6.52969957E-01   7.01946414E-01   7.60601394E-01   7.78290547E-01   8.09872260E-01   8.63524093E-01   8.96990463E-01   9.18277849E-01 
  8.74890940E-01   9.06652367E-01   9.37862753E-01   9.46339240E-01   9.61256024E-01   9.81704822E-01   9.89700712E-01   9.92272818E-01 
  8.42259904E-01   8.76676836E-01   9.12144982E-01   9.22215686E-01   9.40089897E-01   9.67084797E-01   9.74138166E-01   9.78168412E-01 
  7.58556470E-01   7.80692047E-01   8.19542161E-01   8.32816720E-01   8.65967896E-01   9.21907100E-01   9.46810807E-01   9.57932038E-01 
  8.30967625E-01   8.68136640E-01   9.07948499E-01   9.19444381E-01   9.39862758E-01   9.68677399E-01   9.80659289E-01   9.85341503E-01 
  8.34104305E-01   8.71928784E-01   9.11482502E-01   9.22435820E-01   9.41221816E-01   9.68509034E-01   9.78243755E-01   9.82050744E-01 
  7.81318787E-01   8.22637649E-01   8.68258419E-01   8.81628950E-01   9.04880846E-01   9.37527226E-01   9.54096222E-01   9.63193324E-01 
  8.06050831E-01   8.49941518E-01   8.95995450E-01   9.09148176E-01   9.32668640E-01   9.65537697E-01   9.78918956E-01   9.84046821E-01 
  6.14910798E-01   6.52266521E-01   7.00272041E-01   7.17260394E-01   7.52557030E-01   8.23876032E-01   8.63735948E-01   8.90898435E-01 
  8.09267414E-01   8.47114918E-01   8.87319188E-01   8.99099663E-01   9.20240739E-01   9.52552319E-01   9.63025330E-01   9.67482259E-01 
  8.47696943E-01   8.80728136E-01   9.14340162E-01   9.23714195E-01   9.40400014E-01   9.67309092E-01   9.76795423E-01   9.81400033E-01 
  4.09221556E-01   4.31592593E-01   4.67380839E-01   4.83384077E-01   5.20108830E-01   6.02334777E-01   6.72338133E-01   7.28400606E-01 
  8.08693888E-01   8.41790763E-01   8.74227874E-01   8.83584458E-01   9.01252104E-01   9.47294693E-01   9.60455301E-01   9.64856355E-01 
  6.81330624E-01   7.26278588E-01   7.79146857E-01   7.95592244E-01   8.25551143E-01   8.71312130E-01   8.98017729E-01   9.15242675E-01 
  7.69530572E-01   8.14292123E-01   8.65446495E-01   8.81232829E-01   9.10513081E-01   9.54671041E-01   9.73538911E-01   9.80246703E-01 
  7.25761837E-01   7.79356794E-01   8.39700897E-01   8.58006143E-01   8.91618140E-01   9.42308265E-01   9.64211289E-01   9.72782939E-01 
  8.33915346E-01   8.68464824E-01   9.04642202E-01   9.15160658E-01   9.34290878E-01   9.61963272E-01   9.71251957E-01   9.76778050E-01 
  8.28477246E-01   8.66056943E-01   9.05624473E-01   9.17098398E-01   9.37771738E-01   9.68658052E-01   9.80150583E-01   9.84928276E-01 
  7.92597454E-01   8.32443516E-01   8.76807153E-01   8.90295352E-01   9.15299220E-01   9.53724297E-01   9.69705999E-01   9.75838886E-01 
  7.97734169E-01   8.41877025E-01   8.89654648E-01   9.03429191E-01   9.27942697E-01   9.62355317E-01   9.76525836E-01   9.82170853E-01 
  8.32737319E-01   8.69735061E-01   9.07512302E-01   9.18027419E-01   9.36268134E-01   9.58694085E-01   9.67418876E-01   9.72559300E-01 
  7.26743025E-01   7.74198205E-01   8.30138609E-01   8.46717521E-01   8.75182088E-01   9.06258570E-01   9.24442983E-01   9.38157030E-01 
  8.50416790E-01   8.86227384E-01   9.24111992E-01   9.34592037E-01   9.52327382E-01   9.76040880E-01   9.86030237E-01   9.89606551E-01 
  8.46512853E-01   8.83140314E-01   9.21231208E-01   9.31841991E-01   9.50129900E-01   9.74753460E-01   9.84532245E-01   9.88363515E-01 
